@relation MulticlassDataStream

@attribute x1 numeric
@attribute x2 numeric
@attribute y {1,2,3,4,5,6,7,8}

@data
6.6991,5.6563,5
0.4577,8.9445,8
1.7246,2.6353,5
-0.2861,1.4007,5
1.1547,7.3746,8
2.4055,7.4474,7
9.0313,8.9706,6
1.645,6.2328,8
1.0382,9.048,7
-0.69876,7.3513,8
3.9142,9.031,4
3.5266,3.7273,5
2.4267,3.3596,5
0.8472,2.092,1
3.2684,3.3071,5
4.1753,3.7088,5
1.0843,9.1862,8
2.351,2.2346,5
3.7266,7.7143,7
4.9283,8.4774,4
0.64171,2.9373,1
0.71739,0.90713,1
2.2617,2.752,5
7.3444,7.3641,6
8.9031,7.3838,6
1.3486,5.263,3
0.25816,7.8722,8
1.3088,0.74381,1
2.1117,8.293,7
9.0302,9.546,2
5.3311,4.7561,5
1.0348,7.0394,8
4.4498,3.9441,5
7.6188,7.3246,6
-0.29828,9.3628,8
4.9335,10.28,4
1.5238,8.3403,8
5.6886,6.771,7
0.33172,5.637,8
3.617,9.8091,7
5.6921,5.9448,6
1.6022,7.9232,8
8.0096,9.0589,6
2.9579,7.7166,7
0.92265,5.7189,3
3.6363,8.1327,7
3.2717,3.6956,5
-0.8191,2.656,5
1.8962,8.3566,7
0.12069,5.3056,3
0.9835,3.395,5
7.8576,9.1133,2
2.2642,6.2699,3
4.7969,4.0398,5
6.7044,8.5332,6
0.88267,9.0056,8
-0.10753,1.1151,5
8.0393,8.9675,2
9.8621,7.2563,6
8.8666,11.465,6
10.545,7.0657,6
8.918,10.425,6
1.2129,7.5338,7
9.0281,9.0849,6
5.0384,8.0944,4
0.3476,2.1211,1
-2.3441,-0.14387,5
0.70686,0.82293,1
8.3717,6.6217,6
0.80544,2.4618,1
7.2137,9.4964,2
8.5725,9.585,2
2.4307,-0.083379,1
4.1377,3.5241,5
7.1452,4.2992,5
1.7114,10.102,8
0.19864,7.6398,8
1.7453,7.5474,7
0.063352,5.9959,8
0.71221,2.8065,1
1.3824,8.8393,8
4.1029,7.333,4
5.5212,3.8613,5
7.9134,9.4012,6
10.3,11.633,6
8.409,7.6678,2
2.041,8.6857,7
4.3358,7.9472,7
9.9915,8.6394,2
3.7362,9.8497,7
-0.14173,2.0653,1
6.4918,9.745,6
7.9322,13.129,6
2.3746,8.3316,7
2.7367,6.3032,3
0.62314,6.4192,8
-0.040912,2.2558,1
0.45416,7.9499,8
0.095262,6.2354,8
-0.10555,9.097,7
3.6294,10.261,4
0.49785,12.004,8
0.44,7.8451,8
-0.13886,10.181,7
3.3471,3.6441,5
0.36135,5.1838,3
2.8679,3.6455,5
8.771,9.0452,2
0.57091,7.4632,7
2.1394,2.1786,5
1.3627,7.2661,7
3.926,9.1723,7
-1.4596,4.8297,3
0.30287,7.1146,8
9.1946,8.7386,6
2.0578,8.0502,4
7.8944,10.18,2
1.9344,7.3145,7
5.1413,10.911,4
0.90013,10.288,8
3.7318,9.8009,4
0.50025,9.0356,7
8.5219,9.1965,2
1.0961,8.5705,8
7.8835,10.248,2
9.0879,10.976,6
7.7822,9.405,2
0.65087,6.9714,8
0.2925,7.6471,8
8.7807,8.898,6
0.34754,7.5073,8
8.8057,9.5614,2
1.7798,3.5574,5
8.3979,8.2287,2
2.9484,8.9256,7
4.9682,3.9955,5
6.0252,5.1018,5
0.46141,10.422,7
7.3836,8.2771,6
6.8453,7.6995,6
8.3777,9.1347,2
1.6128,9.4837,7
4.2671,11.02,4
1.6457,2.0945,1
8.483,9.8604,2
8.9028,10.961,6
7.7316,9.3291,2
1.4088,1.1608,1
1.1075,1.1829,1
1.4583,1.7602,1
3.383,7.701,7
6.8755,9.3412,6
0.36081,6.7526,8
3.3188,7.4473,4
0.6645,7.5509,8
8.5169,8.5619,2
8.3445,6.704,6
2.2603,9.1907,8
4.013,9.048,7
2.1951,9.3289,7
1.1348,1.1591,1
0.68793,3.0519,1
2.2554,2.3298,5
2.1533,2.8979,5
3.301,9.1821,4
2.6237,3.0826,5
3.931,3.4967,5
9.4365,13.331,6
0.6321,7.6882,7
8.6371,8.9739,2
8.0545,10.149,2
7.1066,9.8635,2
0.8837,8.401,8
1.1357,8.0334,8
3.3584,4.7896,5
5.9138,6.6329,6
1.8559,7.83,8
7.612,10.728,2
3.9668,10.788,4
0.58298,7.5799,7
6.0216,5.0033,5
1.2227,2.9447,5
7.0602,6.4726,6
8.5562,7.3323,6
0.095278,1.8991,5
0.5152,2.9874,5
0.20174,9.3259,7
-0.28742,4.9399,8
1.8247,2.8078,5
0.23886,6.5328,8
1.4752,5.5274,3
4.5542,7.8742,4
0.81335,5.9219,8
0.49434,10.273,7
1.7932,9.245,7
8.0077,8.9066,6
2.7762,7.7865,7
1.2735,6.7457,8
7.3788,6.8042,6
8.5552,4.5361,5
2.979,3.1514,5
0.96924,5.6321,3
10.169,10.881,6
7.9429,9.5401,6
4.5108,7.7412,7
2.3885,6.0805,3
1.3502,9.1666,7
0.44682,5.6955,8
2.212,6.1196,3
1.794,2.5995,5
9.5026,9.7651,2
2.3725,7.1525,7
1.3627,2.4725,1
2.1852,8.5038,7
3.0709,7.8227,7
8.5861,9.9176,2
0.49198,7.5524,8
3.5124,10.056,4
10.035,12.281,6
-0.56321,6.9945,8
0.98883,1.8793,5
7.9988,9.974,6
1.6372,6.9218,8
3.8003,4.2193,5
1.0096,8.1815,8
1.0052,5.2069,8
2.0855,6.9957,7
4.5229,3.0062,5
-1.3018,4.715,3
8.831,8.2965,6
7.4947,10.438,2
3.4544,3.1989,5
0.03168,10.029,7
0.80246,2.145,1
7.3153,9.9162,6
1.3258,7.7708,8
6.2711,6.9002,6
8.5622,10.141,2
7.2887,11.17,6
1.7571,9.1436,8
10.579,8.45,6
0.34773,1.0126,1
2.6194,1.1991,5
3.0023,11.114,4
0.18732,7.9472,8
6.8005,6.4703,6
7.1847,5.9832,6
8.7663,10.395,6
3.1365,6.8422,7
9.0753,8.6882,6
2.0986,3.5167,5
0.86092,7.841,8
0.71716,2.1448,1
8.1704,10.253,2
4.7534,7.7369,4
3.1418,7.4461,7
0.99999,7.665,7
0.83426,4.9784,8
8.8255,9.6838,2
1.8985,2.2389,5
9.0687,8.4049,6
1.0172,0.21005,1
3.8483,7.1075,7
4.2942,8.2273,6
2.4073,3.7137,5
7.6834,11.25,6
6.9769,5.0998,6
9.2351,10.801,2
2.614,2.7128,5
7.5508,8.8982,6
0.39108,8.8451,8
1.2225,7.0483,8
0.93912,1.1373,5
-0.71862,3.0108,1
0.64716,6.8538,8
6.9179,6.5619,6
3.6208,3.1984,5
8.5257,8.2533,6
9.3112,9.7164,6
9.304,10.133,6
4.4425,2.8341,5
7.8651,8.996,2
4.3503,10.92,4
0.88513,8.4861,8
1.3962,7.9061,8
2.8347,8.0257,7
7.8326,8.1828,6
2.7534,8.523,7
0.63267,1.9025,1
1.1917,1.2935,1
3.6811,3.3585,5
2.1794,2.7638,5
6.749,8.1662,6
8.7839,8.5524,6
1.2467,11.546,4
2.0034,5.7761,3
3.4038,3.5311,5
2.1673,7.9875,7
0.1875,5.3607,3
4.6616,7.9051,7
8.9983,9.0014,2
2.0011,5.9574,3
5.7736,9.1601,7
2.6062,2.2414,5
1.2041,2.1039,5
3.0529,7.4744,4
6.9477,8.8185,6
-0.20986,5.1465,3
1.3249,2.454,5
10.476,10.639,6
2.9028,8.8344,7
0.33233,7.9552,7
9.1046,5.9764,6
0.44495,9.741,8
8.8711,8.9161,6
5.9842,2.4849,5
0.17802,4.6396,8
0.59288,3.233,1
1.5991,6.6112,8
4.9832,11.24,4
1.1136,5.6202,8
5.4077,3.4262,5
1.1331,3.4139,5
4.9378,5.1099,6
4.3478,3.6463,5
2.1657,9.127,7
0.59736,8.3414,7
10.693,9.4313,6
9.0579,8.5123,2
11.581,10.989,6
9.6975,9.4185,6
8.0505,9.3586,2
1.2413,7.5033,8
1.0261,6.7086,8
0.8279,7.3694,8
2.1562,8.3036,7
3.5802,9.5266,4
8.3169,10.223,2
9.3086,9.1978,6
0.64843,2.9967,1
2.6104,7.2866,7
2.4748,7.3793,7
1.1108,1.7294,5
3.2479,3.6072,5
3.7089,7.7432,7
-0.44728,5.1559,3
2.4489,2.8321,5
8.6958,6.0236,6
1.8254,7.3468,7
7.8589,4.1239,6
2.2874,5.9207,3
2.9939,6.4758,3
2.9252,3.4335,5
3.6502,8.2829,7
8.1349,4.9064,6
3.9039,7.673,7
0.52457,2.4474,5
1.5807,5.8014,3
4.3604,6.9829,7
4.1859,3.5937,5
0.77877,6.9598,8
0.53994,5.7213,8
8.9587,8.2351,6
1.9307,9.197,8
3.2474,2.9294,5
4.4339,7.9109,4
0.50519,5.6797,3
0.75153,2.86,1
8.3333,10.469,6
1.3941,8.5449,8
1.4033,3.4264,5
0.58919,8.1663,8
4.5529,3.0152,5
4.8877,5.1851,5
0.046744,7.0264,8
11.773,7.2628,6
3.3777,8.6088,4
0.28138,7.8331,8
1.2331,1.2935,1
2.0472,8.1567,7
0.51797,8.1349,8
4.3187,3.3707,5
4.3861,3.9559,5
1.9513,7.0821,7
8.845,10.7,6
5.4022,2.4904,5
7.1047,8.677,6
7.8653,8.8945,2
0.64591,1.1449,1
8.1795,9.4069,2
3.5352,7.2388,7
1.8022,9.1829,7
4.575,8.329,7
1.9745,7.4627,8
1.634,8.9112,7
-0.17693,1.2839,5
-0.10537,7.1951,8
1.8828,1.1606,1
6.5109,5.0391,5
1.7953,5.8672,3
1.9264,5.7249,3
8.9533,9.6729,2
8.149,9.4006,2
2.8215,8.4844,7
10.607,11.979,6
1.1416,8.7886,8
1.0605,9.4303,7
3.2393,8.2736,4
9.9248,12.121,6
0.085074,8.4183,7
0.48825,8.3565,8
0.89891,10.719,8
0.86541,8.7576,8
1.2716,6.1322,8
0.5879,10.803,8
9.388,9.2402,2
2.5888,6.1526,3
8.9646,6.3729,6
1.2811,7.7158,8
0.50829,2.577,1
8.8896,8.3424,6
-0.093856,9.6875,7
1.2242,1.8814,1
0.72216,7.4018,8
4.9707,11.292,4
2.6596,9.3727,7
1.5368,3.4331,5
7.0074,9.0925,6
0.74121,1.5668,1
4.9126,8.3192,7
2.8469,2.3963,5
8.1654,5.6483,6
7.8307,7.9159,6
3.3529,2.8416,5
0.97548,8.2958,7
1.9078,10.169,7
0.75093,8.2348,8
8.5119,11.652,6
1.5338,5.6689,3
4.5471,10.126,4
1.5683,0.26259,1
0.90215,7.3623,8
1.5431,3.26,5
2.8179,6.1471,3
0.1604,7.895,8
1.3976,3.1548,5
3.2485,10.195,7
3.2517,6.2661,3
4.6433,7.6205,7
3.6055,4.3563,5
0.45157,1.3962,1
5.0518,9.2635,6
1.2111,8.1865,7
8.1452,8.6746,6
5.9701,7.2972,7
3.2328,6.6951,3
4.24,8.6569,4
7.1064,9.2958,2
8.7197,9.8388,2
1.913,2.4655,5
2.0899,2.2749,5
4.5704,8.5239,7
5.0717,3.0776,5
0.81199,10.142,8
9.1222,10.521,6
8.4648,10.012,6
3.1254,10.104,4
1.2332,2.7834,1
3.6244,2.4215,5
2.9002,8.3774,7
1.2925,7.8195,8
4.561,8.6747,4
4.9769,2.6104,5
1.5229,9.3574,8
3.8706,6.0761,7
1.5732,2.1761,5
4.9287,10.688,4
1.0793,1.7001,1
3.0413,10.4,4
9.7071,13.098,6
7.5509,5.5649,6
8.0595,8.3494,2
1.46,1.4069,1
4.4688,7.719,7
2.7166,2.6091,5
8.9087,8.7984,2
6.4902,5.737,6
8.8426,9.9756,6
2.2373,3.1864,5
2.4849,7.7923,4
6.3625,4.1964,5
1.0214,7.4358,8
3.839,7.7905,7
0.44782,7.876,8
3.502,6.5015,3
6.559,9.4666,6
8.7734,9.1465,2
1.0072,0.37311,1
1.9316,10.093,7
-0.19473,3.3825,1
2.8905,8.22,7
1.504,8.4693,8
-0.0061996,8.7903,8
1.5967,8.8213,8
0.1931,5.9687,8
4.3681,6.8932,7
7.5898,6.7234,6
10.022,9.3606,6
0.51127,7.9853,8
1.7364,2.8645,5
9.6091,9.616,2
8.3616,9.1643,2
0.87597,8.2579,7
3.7505,2.5769,5
2.5668,7.1792,7
3.497,6.5163,7
5.4399,8.2258,7
0.68776,7.165,8
6.4078,7.5511,6
3.69,3.2002,5
2.7155,2.8928,5
0.29594,2.0251,1
3.8821,8.4571,4
1.1782,1.4665,1
0.46741,7.4556,8
0.15308,5.2914,3
8.8607,8.6868,2
-0.31974,7.0011,8
1.7873,8.0881,7
8.8005,9.7488,6
2.7751,7.9596,7
0.62131,1.2374,1
6.6009,5.5106,7
8.3312,9.7671,6
0.57114,7.5518,8
0.68766,5.7268,3
4.3786,4.0378,5
8.6916,9.4036,2
1.5186,9.4918,7
1.415,5.9667,3
0.53373,6.8857,8
3.0765,3.7418,5
1.1562,1.0973,1
0.18496,10.495,7
3.7367,4.1439,5
3.034,3.059,5
0.95268,6.367,8
9.6781,11.57,6
8.2889,10.437,6
6.2652,8.311,6
-0.22072,4.5341,1
9.9005,11.707,6
2.8892,8.3326,7
3.7584,9.9953,4
2.0427,5.8122,3
4.7379,7.85,4
3.7311,3.8592,5
-0.21155,5.7855,8
0.72845,6.8918,8
4.6846,9.3374,4
0.22428,6.963,8
1.1083,8.4633,8
4.8784,4.6423,5
8.6732,9.639,2
3.3586,4.5155,5
2.8247,8.2878,7
4.1288,7.3378,7
0.35394,4.1851,8
5.4722,5.6051,6
8.6386,2.9699,6
9.31,8.4434,2
2.4436,2.6103,5
9.482,11.295,6
8.4154,7.2947,6
7.4588,5.9971,6
0.58093,1.0822,1
-0.11986,1.6796,1
1.0515,7.0582,8
7.5576,10.855,6
2.7743,6.1715,3
10.724,9.2614,6
5.3311,3.8178,5
3.9961,10.712,4
0.71534,2.2198,5
4.4003,2.9334,5
2.0712,2.1652,5
8.8918,9.7589,6
5.3012,8.9521,4
2.4621,7.9151,7
1.3338,7.138,8
