@relation MulticlassDataStream

@attribute x1 numeric
@attribute x2 numeric
@attribute y {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24}

@data
2.5315,4.9358,18
10.804,7.2752,22
0.042813,4.8262,18
7.1614,5.0372,5
5.49,4.8975,21
2.6288,9.6712,13
4.2231,9.567,17
8.9982,4.9701,22
3.6716,6.9091,9
6.1254,8.8807,9
8.9392,1.0849,19
-2.8447,4.6495,18
4.6191,6.8682,9
0.42655,4.8623,18
5.4993,4.7511,21
5.0075,3.4503,21
8.3021,9.508,23
7.3821,8.0454,20
4.0168,9.6873,2
7.384,8.8954,23
3.1231,2.1947,7
1.5061,4.8534,18
0.60212,4.8137,18
5.9988,2.1709,14
8.0581,9.1227,20
1.534,3.4081,24
6.0163,0.9946,14
5.0518,5.1726,21
5.9967,0.80891,14
0.92459,4.8377,18
9.6731,5.8839,11
10.455,7.5074,16
7.7209,7.4366,20
4.3088,10.146,17
5.7235,4.6106,21
6.5944,8.9214,20
2.7625,3.4093,7
6.9319,9.5964,23
7.0765,7.5578,22
8.1352,6.6036,11
6.5831,5.812,5
4.8397,2.7869,10
2.8405,7.7268,9
3.2421,9.2523,17
3.4041,5.2561,6
10.237,10.752,16
9.3063,5.5807,11
1.0706,2.4915,24
3.4715,1.9318,7
4.98,6.0915,20
2.2497,10.042,13
8.1479,1.0814,19
7.6938,8.8523,3
7.4569,9.4142,23
8.0868,8.45,3
5.3724,4.5234,21
6.6102,9.8258,17
7.7042,8.434,20
2.4368,3.1355,8
5.469,-1.2238,12
3.9915,9.7701,17
7.7707,8.8941,23
8.5126,1.1969,19
0.91384,3.3153,7
-0.88749,4.7606,18
5.2844,2.7659,10
5.3659,4.9593,21
3.0648,4.5864,15
6.7696,10.172,17
2.7163,9.5407,13
5.0245,9.1209,22
9.5293,7.2653,11
6.8746,9.618,23
1.7905,1.7137,24
7.4404,7.6389,5
7.7368,9.3138,23
8.3367,0.99632,19
5.9357,2.7197,14
10.582,0.65749,12
9.242,10.276,22
5.985,6.8553,21
7.5687,8.9796,3
7.5163,0.84307,19
6.0393,0.90073,14
5.9682,2.7278,10
6.4518,5.3598,11
6.5092,12.239,22
7.2204,13.296,16
5.959,2.2039,14
3.2111,4.1447,15
8.056,3.0246,4
3.6544,5.0639,9
11.25,7.4465,16
8.0699,-0.3556,12
6.8109,7.686,22
7.231,5.6799,5
0.5225,9.031,17
-0.16403,4.8064,18
8.0485,8.3888,3
5.5641,8.8075,20
7.4332,9.9196,23
0.68714,2.4156,8
8.0115,1.0965,19
3.1759,3.7185,15
0.85349,3.3842,24
9.039,10.775,22
5.5464,3.5936,21
8.1159,-1.2761,12
3.1041,4.7866,15
9.5677,-0.44286,1
6.6743,9.1518,23
-0.56126,4.8338,18
2.5564,9.3792,17
4.6423,10.191,17
4.8368,3.9915,21
7.7525,9.3667,23
8.7377,1.0812,19
0.0029347,4.0333,24
2.9892,9.504,13
2.6418,9.7415,13
5.852,10.859,17
8.6937,8.5638,16
8.5367,11.613,17
6.9185,2.793,4
7.7515,9.1267,23
7.8466,10.264,17
8.8867,7.8109,22
5.4319,4.5528,21
0.58267,4.5464,9
5.977,1.4746,14
-0.30381,4.8395,18
7.0188,9.7229,22
1.9659,10.298,13
-0.75781,6.148,24
5.9851,2.63,14
4.643,4.9521,21
6.0348,1.09,14
6.0021,-0.13041,14
7.0296,6.1443,11
2.0946,10.141,13
6.2371,2.6814,10
7.3841,2.8638,4
7.0193,9.2819,23
-0.94016,5.5997,24
2.7502,9.1251,2
5.513,5.1829,21
8.0946,1.101,19
2.516,9.737,13
8.6389,9.7071,23
5.5326,5.3699,21
6.0226,-0.53732,14
-0.041132,4.849,18
9.0551,10.744,16
-1.2323,5.4956,24
1.5717,2.2954,24
8.1018,11.168,16
7.2196,9.3348,3
0.89302,2.5956,24
2.1068,9.0969,17
5.1027,5.6733,21
3.0562,10.048,17
3.9293,5.9833,9
1.4201,4.8575,18
1.6628,10.501,13
6.6864,0.73712,19
8.2181,13.63,16
4.417,2.1677,21
3.2536,9.4046,17
10.253,9.1336,16
1.8579,4.9624,18
3.5136,9.0498,13
4.9004,3.7254,21
9.3951,0.16948,1
3.1102,9.3677,13
7.5423,9.8698,22
6.036,1.2417,14
1.9546,3.4997,7
2.2675,10.024,13
5.7719,10.111,17
-1.3067,4.7127,18
4.7248,10.114,17
-0.15276,5.3636,24
7.1372,8.3063,20
7.4398,-1.3659,12
5.9876,8.8534,23
5.0765,5.2203,21
0.61592,4.8441,18
2.3127,11.637,2
5.1885,2.5482,4
5.9366,2.7349,10
2.9071,9.5513,13
5.2016,10.123,17
7.9428,1.1903,19
2.8415,9.6785,13
4.1671,7.8533,20
8.6834,1.2005,19
4.8049,2.7955,10
6.9111,6.1614,5
5.8699,9.2144,23
7.9228,8.4602,3
8.0942,9.33,23
3.3929,5.0957,6
8.7841,7.3934,20
5.4127,4.5284,21
5.4657,2.7606,10
6.6882,10.363,17
6.2332,2.6906,10
10.367,9.6216,16
6.9164,8.9351,22
5.4465,8.5198,20
2.1302,10.193,13
4.3961,9.4554,17
6.6587,8.2998,20
6.7503,-1.1984,12
8.834,10.083,22
8.1002,1.0853,19
5.4331,8.7258,2
8.8503,7.3804,22
-1.7639,4.7244,18
3.1404,4.2247,15
1.181,3.258,24
5.9727,2.378,14
11.175,6.6235,16
7.6114,7.663,5
9.7645,9.1075,16
8.1347,1.0512,19
6.0531,-0.82698,14
9.3674,-0.049008,1
7.4281,2.3411,12
3.2001,4.0327,15
10.089,5.8264,1
6.0161,1.0487,14
-0.29728,6.0836,24
3.1493,4.1667,15
5.8859,8.2671,20
5.0617,6.8418,21
8.0476,7.9962,22
6.8599,7.2052,5
3.0646,4.6319,15
7.2663,9.202,23
0.66503,2.6181,24
-0.54708,4.7826,18
6.0848,4.93,21
3.0879,9.9241,2
6.0487,-3.0562,14
7.7145,8.7169,23
6.0283,7.1466,20
1.8001,4.8827,18
6.1053,10.547,17
2.7011,7.0558,9
8.4403,0.11667,12
8.3618,1.2822,19
2.87,10.115,17
10.919,7.4688,16
1.7106,1.9152,7
0.66739,4.8697,18
-0.57411,5.7569,24
5.1212,4.2827,21
-0.4377,4.8252,18
3.3899,5.0337,6
10.054,1.8374,1
1.6954,6.7137,8
7.7747,1.1496,19
4.6251,4.2597,21
4.0545,9.8908,17
3.015,4.98,15
3.3918,5.511,6
2.2804,2.0467,24
3.1008,4.4338,15
10.006,6.9202,16
2.8632,0.29167,24
7.2186,8.0659,5
10.213,8.8499,20
5.9491,2.8915,14
-0.53158,4.8281,18
8.1731,1.1576,19
10.063,2.3887,1
7.5008,8.5383,22
6.1235,7.3357,9
7.9015,9.3399,23
9.6473,6.8719,16
0.48943,4.8414,18
0.19727,2.3494,8
7.4325,7.2787,22
4.8749,10.448,17
8.5364,1.0198,19
6.0406,0.50687,14
6.2592,7.2875,20
5.9969,0.37494,14
9.5838,9.5075,16
9.7213,4.7161,1
1.9391,2.969,24
2.0141,4.4919,8
10.829,8.1544,16
6.5391,8.4087,20
11.302,8.3071,20
3.8883,9.8901,17
7.4738,7.3928,5
6.0139,-1.0452,14
5.7824,2.5747,4
3.089,0.55166,24
3.6808,-0.33215,24
6.335,8.6925,20
9.5516,7.5283,16
6.0578,-0.92999,14
6.0353,3.4236,14
9.3955,9.3489,16
7.5143,9.5913,23
1.5165,2.6483,24
4.7509,8.7405,2
5.3184,4.9343,21
2.3702,9.5726,17
4.147,9.7534,2
8.5897,8.4211,20
8.2175,8.9352,23
4.8473,4.9302,21
3.3833,5.6587,6
-0.32035,3.1883,9
5.6524,7.995,9
8.4399,12.807,16
10.314,-0.18865,1
7.1562,12.101,22
9.5101,11.077,16
1.4272,3.7921,24
2.8948,9.5383,13
5.0134,7.8143,13
3.3739,6.2109,6
6.0895,-0.048819,14
3.1444,5.0295,15
4.9816,3.9233,21
11.703,5.7052,16
1.5254,2.3069,24
9.9695,6.8407,11
1.3879,2.6274,24
3.0783,4.4203,15
3.203,4.194,15
-0.46518,4.7448,18
7.3312,6.3982,22
6.4686,9.1906,23
0.78474,4.8344,18
6.0846,9.634,22
7.1714,8.7439,20
3.2257,3.8712,15
1.7988,4.9018,18
7.6771,1.0488,19
2.473,9.8503,13
1.5249,4.8877,18
0.49754,2.4844,7
-0.53736,4.7752,18
8.4341,0.84733,19
6.0611,0.23754,14
3.017,9.4442,13
3.8602,8.7801,9
4.583,9.5492,2
4.471,1.7091,7
9.3133,8.5975,16
3.2532,4.0402,15
4.6424,4.0182,21
7.4487,1.0305,19
1.7011,2.9968,24
0.7776,11.252,13
9.2038,3.4691,11
7.6281,8.3664,20
7.6392,0.92683,19
4.6396,2.8434,10
8.2232,9.1805,23
0.15483,7.1868,9
7.6723,8.9475,3
5.9755,2.384,14
8.4215,0.9924,19
0.56246,4.8264,18
6.121,2.6838,10
6.3017,8.723,23
6.8759,7.7613,20
6.452,9.8798,22
1.3503,4.92,18
3.4055,4.7547,6
3.2508,9.1984,13
10.877,4.1111,16
6.0309,0.28617,14
10.415,5.9663,16
3.4788,1.8832,7
6.0172,0.3092,14
4.5487,7.171,20
7.7152,7.2316,5
2.3154,9.2073,17
8.2096,1.1208,19
8.9113,8.7189,20
2.8886,0.16869,24
3.1566,4.0581,15
6.0853,0.95863,14
3.4957,9.9871,17
7.8418,8.3445,20
8.2984,1.0978,19
7.9954,7.6361,20
7.1633,5.1159,5
1.3995,3.5311,8
6.7253,2.7695,4
1.7348,10.459,13
6.037,-0.11413,14
7.9933,8.8982,20
3.5375,6.7184,9
2.0237,9.2458,17
3.0135,4.5672,15
8.6477,10.79,22
2.2384,0.99642,24
-1.1551,4.8071,18
-0.28869,0.80627,8
8.4199,1.0887,19
3.8782,9.5607,17
4.4667,2.962,21
6.9802,5.6503,22
8.1274,8.5312,3
7.7091,8.3217,22
0.78877,3.4293,24
10.974,8.7992,16
6.1843,4.6851,21
7.8062,9.2136,23
1.4975,4.8983,18
2.1301,4.9244,18
7.7996,0.96881,19
6.8035,8.3408,20
3.3882,4.9998,6
7.7487,10.952,22
3.3873,5.8245,6
3.9566,1.1668,7
9.4849,8.1502,20
8.0476,1.0427,19
10.431,3.9668,1
2.4546,9.8076,13
10.25,8.3115,16
2.7323,11.215,2
-1.5978,3.8045,9
10.577,1.5288,1
9.6065,1.4495,19
4.4164,9.9576,17
8.4545,4.9159,11
7.5919,6.8282,20
7.2693,9.3968,23
7.9527,1.1235,19
7.1615,10.661,17
7.7665,8.9795,22
9.3216,-0.45225,1
5.1444,4.9145,21
7.7487,9.6877,23
7.7302,8.4705,22
-1.033,5.5885,24
10.434,6.4541,16
7.6936,1.0453,19
5.2105,10.48,17
7.9497,1.426,12
3.0956,4.5494,15
8.5925,1.222,19
5.8252,5.6276,21
9.7616,11.234,16
0.1069,4.8002,18
-2.0918,4.7291,18
1.6196,10.525,13
2.4516,4.8048,9
2.7679,9.5711,13
3.1509,4.0643,15
5.4052,8.0787,9
1.9027,4.1042,8
5.4719,9.8798,17
2.5628,5.8495,9
1.4525,4.8912,18
1.3897,9.2507,17
1.4869,4.8944,18
9.8164,2.646,1
4.1431,4.9715,8
7.3458,9.1751,23
-0.037053,4.5121,24
3.3772,6.3294,6
5.1748,2.7795,10
1.9716,2.1051,24
3.0909,4.8915,15
1.6431,9.3859,17
8.4254,11.775,16
5.0048,2.7942,10
5.9188,3.0745,14
10.421,9.7986,16
6.9876,6.9765,9
7.4822,9.0113,22
7.8346,9.0719,23
5.3014,3.8916,21
7.4787,2.8345,4
3.3417,1.8379,7
10.767,3.0214,16
3.399,4.7079,6
9.4308,1.407,1
8.188,8.5814,3
4.2909,6.1666,9
7.2825,8.2435,20
7.5767,2.7322,4
-1.1811,6.8087,24
4.2509,7.274,20
2.7316,4.9472,18
3.1526,9.6796,17
8.0472,8.5828,3
-0.86146,5.2118,24
-1.3065,8.8115,17
4.9471,2.7939,10
4.1429,10.432,17
10.299,6.925,16
6.0298,-2.59,14
3.2206,4.4764,15
7.2412,9.6473,23
9.8141,6.7922,16
6.0524,-0.20507,14
5.2637,5.3866,21
7.2595,9.421,22
3.8704,9.7447,17
6.2239,2.6786,10
8.6738,6.8335,22
3.3788,9.4817,17
7.9834,1.0086,19
5.0954,2.7727,10
7.476,7.8135,22
1.2508,9.0796,17
8.1711,-0.083997,12
3.6063,5.1124,8
6.592,6.0961,11
7.2731,4.3781,5
2.7771,10.814,2
10.068,-0.58365,12
0.16474,2.0088,8
3.1729,1.5376,24
1.3201,3.158,24
0.48002,0.5001,8
6.0053,1.7907,14
3.5332,0.01042,24
10.758,4.4877,1
2.1838,10.09,13
10.393,2.2911,1
7.0397,8.0644,20
7.8097,0.96547,19
3.5199,11.426,2
4.9362,7.9039,20
0.64048,2.9095,24
5.3157,2.5792,4
3.022,8.6722,9
3.182,4.3745,15
3.3798,5.8278,6
0.83455,11.124,13
3.7086,5.6995,8
8.435,9.5389,23
3.9094,6.736,9
6.753,-0.96497,12
8.4132,9.0697,22
3.6954,9.7334,2
1.2777,4.0656,9
3.0323,5.3589,15
1.9912,10.263,13
-2.1808,4.6688,18
3.4337,9.7631,17
4.7595,3.4464,21
3.7182,9.8068,17
3.6787,8.8539,13
5.4411,2.7458,10
3.9761,5.0165,18
7.9993,9.085,23
8.6586,9.9831,23
7.7696,8.678,3
5.9807,0.36822,14
3.2822,3.5932,15
6.0281,2.2897,14
6.9793,0.80833,19
8.5651,1.0368,19
2.5482,9.753,13
3.9003,9.5589,17
3.1365,4.6426,15
3.0705,4.5009,15
5.9169,1.5408,14
3.1236,4.4133,15
0.8107,3.1971,24
10.084,7.946,16
6.1441,4.1376,21
2.4621,11.08,2
8.7623,6.259,11
8.4775,1.213,19
3.3869,10.147,17
8.8469,9.0106,20
-1.5431,6.0584,24
3.1757,9.3997,13
6.0231,-2.1381,14
3.0557,4.5351,15
1.8984,9.7423,17
5.4689,2.7404,10
6.6976,9.3159,23
5.9787,-0.7273,14
5.4328,3.8846,21
3.1049,1.6026,7
11.722,6.5081,16
5.9932,3.6667,14
6.5845,8.7403,23
3.2333,3.5836,15
8.8143,9.3307,23
4.9508,3.9774,21
7.3299,0.9962,19
3.144,4.2586,15
8.519,-0.20956,12
6.4668,9.5607,23
0.10407,4.8157,18
0.042085,4.8192,18
9.3644,1.2593,1
6.1393,-1.2711,14
8.0416,9.3513,23
9.0845,8.8149,16
8.0491,9.1576,20
7.7364,8.5044,5
3.5167,8.7423,9
1.9589,10.21,13
3.0309,3.9168,15
7.9001,8.7834,3
3.377,6.9499,6
7.293,0.78072,19
3.1213,4.06,15
10.568,2.4194,1
0.50654,4.8635,18
0.51268,5,24
8.1067,3.0085,4
6.47,2.5854,4
10.248,2.8428,1
0.3128,4.7947,18
-1.3382,1.1014,8
10.775,-1.1727,12
3.187,3.978,15
7.3239,2.7265,12
8.7685,1.2447,19
6.0765,-0.31667,14
5.2913,4.1872,21
4.1839,6.4496,20
8.4832,10.293,16
8.7521,7.6749,22
8.0672,7.4939,20
5.9246,0.93985,14
7.8656,1.0195,19
0.11803,4.6976,24
9.3566,6.7945,16
8.4819,9.0153,23
7.6033,7.2287,5
5.2201,4.3126,21
8.0643,8.8085,3
5.3688,8.5683,23
9.2864,7.9617,16
0.7043,3.1698,24
3.9933,9.67,17
3.1233,4.4622,15
1.4115,4.9045,18
4.093,9.7733,17
5.0783,6.5164,21
3.0353,4.3781,15
9.5241,2.2683,1
7.3142,5.91,5
5.8198,11.137,22
4.0857,2.3976,7
7.8534,-0.11823,12
1.9398,2.2357,7
3.76,3.6149,8
5.0101,8.0258,2
3.3007,10.212,2
1.7323,3.9324,8
1.9114,4.9034,18
6.5572,8.2987,22
7.1737,4.9926,5
5.3827,5.909,20
5.735,5.7729,21
0.88578,4.0189,24
8.7048,1.1198,19
1.8462,4.862,18
6.3439,6.2144,20
6.0088,1.6519,14
10.572,6.1159,11
7.3585,10.669,17
3.395,5.7585,6
6.8783,7.6403,20
8.3183,9.7476,9
11.556,4.0636,1
5.658,2.4289,4
5.491,4.2778,21
10.563,8.6336,20
3.3448,10.019,2
7.7184,9.6454,23
8.3893,7.5531,22
6.0157,0.40201,14
0.15381,4.5091,24
9.905,6.2554,11
2.7051,0.8737,24
8.5709,8.4241,22
1.514,13.649,2
7.0668,9.0676,23
7.9995,6.1141,11
3.635,7.6689,9
9.2461,1.2081,19
8.6457,9.7278,23
9.1347,9.9606,16
3.4277,9.8366,17
7.8692,0.17138,12
4.3815,9.6522,17
8.7694,10.194,22
3.0282,5.2732,15
9.8695,8.9818,16
5.1452,4.6871,21
1.5546,1.7847,24
8.4691,8.1667,16
4.4565,2.8216,10
7.5107,-0.32296,12
6.9921,7.3484,20
1.4613,11.592,2
2.6369,2.6133,8
1.0383,4.8483,18
-0.77648,4.8034,18
3.082,4.2736,15
6.6983,0.7364,12
-1.1662,4.7545,18
8.1143,1.0027,19
7.6334,10.77,22
6.9728,10.708,17
1.7445,9.9413,17
8.6623,0.9379,19
6.0409,-0.58227,14
7.1723,9.5203,23
2.5192,9.8736,13
6.9845,7.0104,5
3.4151,4.6377,6
8.2387,0.33742,12
2.9966,5.2393,15
5.7424,5.2621,9
5.4152,9.2487,23
7.9049,0.96724,19
3.7927,8.8286,13
3.2909,9.1627,13
-0.62637,4.7092,18
-1.0137,4.7826,18
7.0169,10.097,22
8.8524,-0.72958,12
8.4514,8.784,22
6.0395,2.9029,14
2.0581,10.112,13
5.4226,2.6967,21
7.1328,5.6168,5
2.726,9.839,17
2.0272,10.23,13
-0.24924,4.7688,18
10.172,1.4084,1
7.5522,4.5401,11
6.9096,9.3903,23
5.918,2.9011,14
8.7819,8.9039,20
4.7172,5.1119,21
-1.3492,4.7107,18
7.7032,8.4088,20
3.0998,4.1179,15
4.2517,11.168,2
1.8124,4.9482,18
2.4954,9.8595,13
3.1288,4.4401,15
3.6185,1.5205,7
8.505,-0.64797,12
8.243,10.621,17
10.991,4.2514,16
6.9386,9.7005,23
8.1871,0.94606,19
3.0872,3.7983,15
6.9076,8.3004,20
2.1471,10.139,13
5.0777,9.8538,9
3.5168,11.734,2
3.0052,4.5172,15
9.9105,6.6376,16
7.134,10.468,17
7.6725,9.1767,3
4.0983,2.7791,7
1.9358,10.347,13
7.4162,8.1293,22
10.481,7.9569,16
6.7946,9.2665,23
6.1772,10.745,17
5.491,4.4458,21
8.1863,9.9255,22
7.875,8.7158,3
3.0983,4.9165,15
8.172,7.6688,5
5.3386,6.6125,21
3.024,9.4672,13
2.7485,3.112,7
2.0491,10.26,13
7.8027,8.5655,3
3.3997,3.8626,6
7.3372,8.8118,3
3.349,9.802,17
6.0628,1.3636,14
6.9156,7.023,5
5.5615,4.3214,21
7.3701,0.93317,19
9.1506,8.0135,22
7.66,0.92721,19
3.3963,5.8687,6
5.5942,4.4637,21
6.4872,-0.95791,12
8.0565,8.5944,3
6.7424,10.648,17
0.50013,1.4624,8
6.208,2.6936,10
2.6091,9.3414,17
-0.11854,4.7789,18
5.5379,8.941,23
3.1051,4.3095,15
3.5823,9.7294,17
4.4225,9.7376,17
6.0786,2.7052,10
6.5193,8.8084,23
5.6519,2.4229,4
4.8953,7.8579,13
6.4736,9.7126,23
7.3066,5.6708,11
10.19,7.6036,16
6.8256,2.652,10
9.8908,-0.46221,1
1.5313,4.8676,18
6.0212,2.3838,14
7.4846,8.5282,22
2.6548,9.7198,13
-0.48642,4.7992,18
6.0696,1.2645,14
7.1938,5.3929,5
8.2203,1.1552,19
4.5855,9.8282,17
5.2174,9.5831,23
6.5925,9.1371,23
4.6011,2.8193,21
3.4888,2.0098,7
8.2379,5.1522,11
7.7256,8.6523,22
4.3572,2.0088,4
5.8854,2.2988,14
1.6691,2.9537,24
-0.91904,4.7888,18
3.3743,6.3985,6
6.0637,1.4452,14
3.9911,9.1854,17
1.3871,10.793,13
3.0802,4.5185,15
6.1874,-3.8653,14
8.6275,8.7539,23
2.7274,9.6058,13
9.3175,8.9962,16
1.1558,4.8584,18
4.3337,10.157,17
8.1372,6.7583,11
5.1048,4.5269,21
3.1267,4.4462,15
5.9568,4.1259,14
-0.085923,4.8171,18
4.8363,8.8842,2
5.9757,1.0218,14
3.2452,9.2114,13
3.069,4.3369,15
7.408,1.0422,19
2.1891,10.074,13
9.6373,9.5403,16
4.2037,11.129,2
3.1872,4.3839,15
3.1738,4.1707,15
2.1779,5.0046,8
3.1616,3.7728,15
8.9667,0.95943,19
8.2031,-0.70795,12
5.9678,1.308,14
0.0093526,4.8089,18
9.8728,0.76153,1
7.2546,7.8408,5
1.5666,10.562,13
2.5055,9.8751,13
8.4459,1.1426,19
6.0494,5.3932,21
5.5762,4.6593,21
9.4627,7.5177,22
2.6823,9.7812,13
8.2508,8.4185,3
10.61,5.296,16
4.7727,9.116,2
8.2051,0.025264,12
1.29,3.6551,24
1.2197,4.9261,18
2.0474,4.0787,8
7.9791,2.0519,12
8.3501,10.603,22
9.5184,-0.37973,12
8.3042,0.96614,19
9.5247,-0.28899,1
6.7155,7.8306,20
3.4016,4.6208,6
-0.13946,3.1647,7
7.7801,1.03,19
5.6342,4.9653,21
0.9419,4.8796,18
1.3152,4.8614,18
1.5678,2.8827,8
10.172,8.1832,16
6.9189,2.8958,4
8.0041,0.83981,19
7.8854,0.99874,19
5.9956,10.632,22
9.3828,11.398,16
-1.8563,4.7539,18
3.7643,9.1028,17
3.2512,4.3137,15
8.3514,6.2718,11
6.1331,10.598,17
7.2961,9.5369,22
6.5285,9.1516,22
8.9814,9.7451,23
7.0488,8.0802,22
7.703,2.9545,4
2.9776,9.6913,17
5.0118,6.1612,9
3.2718,1.0855,7
3.2263,3.9682,15
-0.82413,4.7749,18
7.4967,0.88294,19
5.2625,4.1321,21
3.8264,5.2827,9
5.9915,2.4036,14
9.0509,10.182,16
8.1403,2.5576,10
8.9497,0.46899,12
7.0758,0.83644,12
4.8936,3.666,21
2.4204,9.9253,13
7.0133,10.046,23
7.355,9.362,22
5.9535,2.3465,14
3.4191,3.9969,6
6.2722,9.3883,23
5.4485,6.2694,21
7.8805,8.7221,3
6.8826,8.9988,23
0.61907,4.3175,24
10.259,10.336,16
5.9098,6.2975,20
2.6073,9.8072,13
8.1977,9.2549,23
3.2944,3.2787,15
3.2127,9.2406,13
7.1266,7.1508,5
5.0908,10.145,17
6.3553,9.1398,20
8.3152,11.732,16
-0.39645,5.1389,24
5.1557,9.6016,9
6.8903,5.993,5
8.81,9.5288,23
6.0243,2.7227,10
-0.17351,4.7877,18
6.7427,8.5361,23
8.1025,8.5052,3
6.3578,2.4299,11
7.354,7.7539,20
7.1852,8.1752,22
10.62,1.9073,1
7.3168,8.5831,3
3.7303,6.7439,8
1.4867,10.628,13
9.7871,9.6338,23
8.2906,4.6992,11
6.8644,5.1635,11
0.814,5.7319,9
6.9944,7.9487,20
0.71255,4.8694,18
10.227,4.0826,1
8.1437,6.1128,11
10.066,0.85187,1
1.1315,1.8739,8
5.5604,4.7974,21
9.7326,6.7666,16
3.8487,2.0697,7
3.39,5.2152,6
3.3739,6.6922,6
3.0125,4.3869,15
8.8152,1.0864,19
5.3054,5.1885,21
10.04,7.4554,16
7.3895,7.3967,5
-0.59159,4.8149,18
9.2829,13.275,16
8.5238,0.93619,19
5.7165,5.2652,21
3.1207,9.2778,13
7.9226,0.84037,19
4.405,8.2451,13
7.7346,4.6955,11
5.9702,0.31125,14
10.107,6.9042,16
1.9772,10.304,13
2.2488,4.8947,18
3.2843,9.0896,13
1.0453,3.6501,24
4.9717,7.8721,20
6.1909,5.2025,21
8.0037,12.572,16
3.8118,2.8987,10
3.3844,5.7775,6
0.79035,3.8639,24
6.8814,8.2751,20
9.7808,-0.1712,1
6.1735,2.7032,4
7.7579,14.24,16
10.165,3.3412,1
9.7266,7.9816,16
4.4827,4.259,8
3.4704,8.8274,2
7.2541,8.4621,20
3.1986,3.8536,15
6.4766,7.2982,22
9.146,2.7311,11
8.2004,8.5598,3
8.5044,1.2218,19
7.8886,10.415,22
6.1567,8.7608,23
6.2954,6.6018,20
8.1844,9.1243,23
8.6885,13.673,16
4.8125,4.1503,21
2.8278,9.4895,13
5.9514,0.97244,14
2.6624,2.0943,8
5.7308,7.1462,20
3.1836,4.0096,15
2.2259,10.102,13
8.892,3.0827,4
5.9866,6.3456,21
8.7383,-0.83501,12
5.5746,7.669,20
3.0611,4.91,15
5.3537,4.719,21
5.1073,7.5908,2
8.0433,8.6705,3
0.60554,1.1593,8
7.8912,8.3688,3
1.0897,9.7747,17
2.7511,9.1868,2
5.0837,8.6176,23
5.8295,3.2165,14
3.4015,4.5832,6
5.4042,7.3925,20
1.5008,2.5795,24
6.787,6.3256,5
6.0182,2.2466,14
