@relation MulticlassDataStream

@attribute x1 numeric
@attribute x2 numeric
@attribute y {1,2,3,4}

@data
9.6753,6.0621,3
9.0854,7.1132,3
3.4074,0.20169,4
5.0588,7.9068,1
9.7459,6.919,3
10.169,4.5798,3
9.8476,6.1926,3
10.486,3.6214,3
9.8881,6.6393,3
10.188,5.1331,3
10.181,5.0031,3
5.8504,0.23657,4
9.645,6.2193,3
6.4445,0.22593,4
5.8422,0.21208,4
10.108,5.3456,3
9.4065,7.0436,3
10.305,4.927,3
10.403,4.4808,3
10.564,4.3179,3
3.801,0.20834,4
6.8459,0.22868,4
10.03,5.6627,3
8.9079,7.2897,3
10.111,6.0937,3
5.934,0.2318,4
8.309,0.24476,4
9.7457,6.6121,3
9.5877,6.8385,3
4.3723,10.357,1
9.4609,5.715,3
9.8806,6.1901,3
10.066,5.7531,3
5.5474,0.215,4
10.031,5.2085,3
3.0174,6.6712,1
9.2941,6.4408,3
9.3518,6.652,3
4.0191,0.21334,4
5.5621,0.2328,4
3.8739,0.19535,4
3.556,0.17672,4
10.888,3.8039,3
5.3026,0.21297,4
9.5205,5.5697,3
9.3319,6.5717,3
5.5564,0.23882,4
9.2734,0.27471,4
6.7018,0.2537,4
5.7362,0.22656,4
7.3299,0.26083,4
5.7616,5.1496,2
5.8456,6.2043,2
3.3298,0.19724,4
9.9281,5.4294,3
4.5486,0.21723,4
6.1971,0.22456,4
9.3352,6.5469,3
6.099,0.2461,4
9.7072,6.8064,3
6.0534,7.5855,2
9.2862,6.495,3
10.478,4.4869,3
5.0742,8.478,1
5.923,7.1579,2
9.1346,5.4893,3
6.0069,0.22162,4
9.8427,6.3962,3
9.7746,5.5704,3
9.0178,8.0181,3
6.9764,0.23277,4
10.403,4.7046,3
3.7604,0.17995,4
5.8756,6.1599,2
4.3576,0.20061,4
5.2595,9.1824,1
10.343,5.0253,3
9.5048,7.1842,3
3.8177,7.987,1
5.0944,0.2096,4
5.8166,5.9607,2
8.8987,8.779,3
6.6399,0.25292,4
11.235,3.193,3
10.799,3.1741,3
5.8053,5.3165,2
9.7575,6.5089,3
6.775,0.23404,4
10.571,4.1684,3
4.3645,0.20288,4
4.9262,0.21948,4
5.9165,6.0737,2
9.7574,5.5332,3
10.244,4.9228,3
6.6327,0.23758,4
5.6209,0.21282,4
10.302,5.119,3
7.0913,0.2524,4
10.143,4.8739,3
9.5469,7.0392,3
5.7131,0.20999,4
3.7163,0.22319,4
4.228,0.18265,4
4.2336,0.22168,4
4.2181,0.20461,4
7.4984,0.25218,4
7.0938,0.24228,4
10.007,5.3203,3
8.7482,0.26555,4
6.7708,0.23797,4
6.7621,0.21918,4
7.5622,0.23921,4
5.7679,4.9446,2
9.5383,5.9237,3
4.5793,0.21026,4
6.49,0.21901,4
5.881,6.5267,2
4.7174,0.23073,4
9.6321,6.1372,3
9.5911,4.9557,3
3.621,0.19798,4
5.7177,4.5248,2
3.3997,0.20158,4
5.3488,0.21266,4
9.8182,5.035,3
5.9746,7.6717,2
5.9408,6.4075,2
3.7723,0.21347,4
4.8779,0.20084,4
9.7446,6.2416,3
5.3314,0.19749,4
6.6287,0.22866,4
9.4797,6.651,3
9.6344,3.9174,3
9.8902,6.2159,3
7.4441,0.27027,4
9.2004,7.4932,3
9.5794,7.5485,3
6.2897,0.23063,4
5.8935,6.9394,2
4.8535,0.21127,4
5.8664,0.2176,4
5.8236,5.6906,2
5.1493,0.22685,4
10.455,3.5239,3
4.1812,0.20957,4
10.821,3.9019,3
9.9811,4.6532,3
4.0483,0.19211,4
5.0481,0.20076,4
3.7203,0.21884,4
10.371,4.9166,3
6.4549,0.21533,4
6.4104,0.23952,4
9.836,6.071,3
5.7968,5.958,2
9.3486,7.7823,3
5.6409,0.21958,4
9.4674,5.552,3
9.7659,6.9714,3
10.081,4.4343,3
10.314,5.1408,3
5.0625,0.21744,4
5.8639,5.9106,2
5.5255,0.23022,4
5.8003,8.2408,1
9.6123,5.7738,3
6.3825,0.24054,4
6.973,0.23214,4
4.6883,0.21675,4
9.9902,6.1825,3
4.0659,0.18086,4
9.4361,8.1439,3
10.142,4.6514,3
9.785,7.2175,3
9.8876,5.9415,3
5.4538,0.21167,4
9.7461,5.371,3
10.327,4.415,3
9.9002,6.4308,3
10.03,5.4592,3
9.6659,5.5024,3
9.3269,7.1533,3
9.6302,7.6891,3
5.0578,8.4662,1
5.8258,5.6208,2
5.3578,0.21876,4
6.2863,0.23925,4
5.8483,6.2034,2
9.5086,7.9462,3
9.3783,6.7924,3
4.0332,0.20664,4
7.4887,0.24295,4
5.9608,0.23444,4
3.6038,0.19429,4
10.111,6.2269,3
10.111,5.3709,3
10.139,5.191,3
4.4838,0.20077,4
10.836,5.1816,3
10.215,5.6492,3
9.9897,5.2805,3
9.0778,6.8397,3
3.3616,8.1961,1
6.1963,0.22949,4
5.1958,0.22764,4
4.8085,0.19985,4
9.2612,7.6988,3
10.287,4.6673,3
10.273,5.0369,3
7.9144,0.23982,4
5.5804,0.20698,4
6.339,0.21298,4
5.1379,0.19374,4
9.5889,5.4809,3
6.3626,0.2348,4
9.5959,6.5315,3
9.9211,5.381,3
10.42,4.4769,3
10.329,3.8867,3
10.551,4.445,3
6.0373,0.22503,4
9.9886,5.2334,3
9.6477,6.4915,3
4.8241,0.19029,4
7.1854,0.23935,4
4.4699,0.20985,4
5.0483,0.22381,4
9.0124,6.767,3
9.8307,6.6055,3
5.5134,0.21952,4
5.931,7.534,2
9.6865,5.6229,3
7.1827,0.23557,4
3.7812,0.20191,4
5.4054,0.23289,4
9.7909,7.3892,3
10.423,5.3256,3
5.265,8.765,1
9.6562,6.0846,3
9.5151,6.3496,3
9.3337,7.2584,3
3.8593,0.19653,4
8.5338,0.26543,4
10.092,6.2669,3
4.0165,9.2981,1
9.9648,5.0967,3
6.6688,0.23324,4
10.009,5.3772,3
6.2082,0.24093,4
1.8868,0.16839,4
6.3319,0.23068,4
4.7122,0.19268,4
6.7834,0.22864,4
9.5599,0.26172,4
10.434,3.805,3
4.5334,0.21098,4
5.7775,0.22696,4
5.4615,0.218,4
10.039,6.5945,3
6.4226,0.20624,4
9.3629,7.3933,3
10.145,5.6959,3
9.5901,7.1563,3
6.2458,0.22803,4
5.8408,5.5743,2
8.1917,0.25596,4
8.1981,0.25544,4
5.7219,0.21456,4
5.7466,0.22681,4
9.9522,5.4557,3
9.6955,5.8696,3
2.1505,0.19621,4
8.5629,0.24599,4
6.7298,0.23585,4
5.6564,0.21282,4
4.6974,0.22618,4
10.43,4.9773,3
5.0933,0.23709,4
10.243,4.3858,3
5.7767,5.2972,2
5.8575,0.23063,4
10.586,3.9419,3
10.025,5.9771,3
4.5091,0.21529,4
5.769,0.20936,4
10.665,4.2978,3
6.1399,0.2179,4
3.1971,8.9112,1
9.7174,6.2009,3
4.6434,0.21783,4
9.4012,8.0645,3
9.6181,6.8653,3
10.223,6.1315,3
10.043,6.7953,3
8.7872,7.1118,3
10.136,6.3697,3
9.6417,7.3556,3
10.183,5.7189,3
9.1472,7.476,3
10.025,5.6809,3
4.9841,0.2147,4
9.1431,6.6069,3
4.9298,0.21057,4
4.024,0.20521,4
10.185,5.5244,3
9.908,5.2801,3
10.655,5.5559,3
5.3332,0.21185,4
10.406,5.3243,3
4.5941,0.19396,4
9.0921,8.0879,3
10.01,4.5755,3
10.275,4.3026,3
10.278,4.6799,3
9.6447,5.5994,3
9.4159,6.4342,3
10.271,4.9261,3
3.2923,0.20695,4
9.4977,6.9012,3
9.6493,5.8078,3
9.6315,6.8387,3
5.9394,7.5209,1
9.7696,6.9916,3
4.1541,0.21728,4
7.1329,0.23438,4
10.102,5.3248,3
5.9362,6.5265,2
9.2763,7.345,3
9.5724,5.2673,3
9.3342,7.311,3
9.8192,5.8362,3
4.1946,0.21207,4
9.4365,6.4714,3
5.8667,5.5646,2
5.2604,0.23322,4
7.1665,0.21789,4
6.2982,0.23027,4
9.7917,5.7718,3
9.6495,5.9666,3
4.809,0.21628,4
3.3101,0.20796,4
4.7476,0.20283,4
7.2421,0.24664,4
9.7499,5.89,3
5.9051,6.2199,2
9.5683,7.6002,3
5.5493,0.22409,4
4.0475,0.20771,4
6.0021,0.24084,4
7.4519,0.25356,4
3.5095,0.19255,4
6.0818,0.20009,4
5.6723,0.22122,4
10.392,4.8766,3
2.7844,0.17857,4
4.7795,0.20641,4
4.4603,7.5051,1
4.6221,0.2342,4
6.2295,0.2259,4
3.4466,0.20827,4
2.79,0.18238,4
10.128,5.5951,3
9.8442,6.0832,3
10.772,4.5059,3
4.9053,0.19924,4
10.13,5.5435,3
10.163,5.6267,3
8.8196,7.7715,3
9.1757,7.6573,3
6.3092,0.22199,4
10.262,4.3373,3
9.6531,6.5906,3
9.4285,6.4642,3
4.4231,12.218,1
2.8348,0.18338,4
4.6541,0.18891,4
5.8373,4.9983,2
9.5948,6.6588,3
5.8438,6.2669,2
4.6285,0.20055,4
5.7345,0.23519,4
10.399,4.9308,3
6.0596,0.23537,4
7.1653,0.24039,4
4.3893,0.21907,4
4.3435,0.19987,4
5.8951,6.6471,2
10.024,5.0867,3
9.0898,6.6218,3
6.4217,0.2449,4
6.0393,11.74,1
10.318,4.2598,3
10.289,4.973,3
4.9558,0.21249,4
4.1185,0.21142,4
9.6015,5.5974,3
10.236,5.2822,3
9.2702,7.9726,3
9.6704,6.7646,3
10.705,3.594,3
5.8532,5.8091,2
5.6064,0.21924,4
3.1007,0.18257,4
4.9482,0.22268,4
10.091,5.1194,3
9.4551,7.5429,3
10.36,5.9365,3
10.067,5.6214,3
10.64,4.5831,3
7.4348,0.2426,4
9.6395,6.6938,3
10.424,4.6164,3
10.277,4.5678,3
5.2889,0.21432,4
5.8145,0.2359,4
10.103,5.3763,3
7.2859,0.26146,4
5.8654,7.25,2
2.9288,6.367,1
6.8439,0.23963,4
10.321,5.2986,3
10.105,5.0318,3
7.6087,0.24307,4
9.4955,7.2439,3
1.4867,0.15206,4
3.6569,0.20655,4
9.6177,6.2751,3
9.3811,6.4536,3
3.1677,0.2002,4
8.8199,7.9646,3
10.166,4.7325,3
5.8703,6.4506,2
6.4091,0.23287,4
5.8895,6.5347,2
2.8354,0.17289,4
6.8177,0.23357,4
9.6368,7.325,3
5.7582,4.2517,2
9.4499,7.3805,3
9.9497,6.2707,3
5.8419,5.7701,2
8.8127,8.9035,3
10.101,4.1691,3
7.3925,0.25715,4
10.126,5.2033,3
6.3837,0.242,4
10.164,5.5013,3
5.8465,0.20357,4
10.007,5.9954,3
10.363,5.7377,3
6.3089,0.22206,4
10.717,4.039,3
8.3517,0.24771,4
6.6365,0.23259,4
5.7676,5.1093,2
10.023,5.9279,3
10.472,3.7049,3
6.1614,0.23591,4
9.8266,7.2382,3
9.5358,6.6744,3
2.4824,0.17989,4
8.7892,8.3389,3
10.734,4.1077,3
9.6723,7.2313,3
9.3722,7.1133,3
9.9786,4.1347,3
9.899,6.3965,3
3.935,0.19692,4
5.7785,5.3917,2
10.031,5.8729,3
4.5879,8.1612,1
10.063,4.322,3
8.7019,8.7577,3
10.269,4.6677,3
4.3667,0.20489,4
8.6149,9.3009,3
9.5368,7.2403,3
10.652,3.9297,3
5.2268,0.23257,4
9.6512,6.6291,3
2.7108,0.19528,4
9.3283,6.9314,3
6.2696,0.22053,4
4.3279,0.21558,4
6.6134,0.22491,4
5.9624,0.22128,4
4.3849,0.21642,4
9.7889,6.3288,3
4.8341,7.5632,1
5.5446,0.23054,4
6.7207,0.21422,4
9.3443,6.6123,3
6.5245,0.24595,4
9.504,7.1953,3
9.9988,5.4153,3
6.3869,0.22611,4
6.538,0.23893,4
6.8904,0.22803,4
9.7649,5.1759,3
9.6774,5.3281,3
4.895,0.21694,4
6.9523,0.23282,4
9.9557,7.1384,3
9.2451,7.0357,3
4.0847,0.19834,4
7.5174,0.22817,4
9.7291,6.2022,3
4.9148,8.6584,1
8.2709,0.24424,4
4.6424,0.18779,4
7.7436,0.24364,4
6.5428,0.2307,4
4.7613,0.19973,4
9.5973,5.2753,3
10.115,5.1951,3
5.003,0.20169,4
6.883,0.24282,4
10.507,4.782,3
3.6996,0.19711,4
5.0418,0.21829,4
5.8151,5.6885,2
9.7875,7.0638,3
5.3586,0.20742,4
10.153,4.9135,3
6.9676,0.2309,4
6.66,0.22866,4
2.6269,0.17219,4
9.2448,7.4868,3
5.0257,0.19835,4
8.824,8.6348,3
10.16,5.1747,3
9.9649,5.0596,3
5.2459,0.22521,4
9.1024,7.534,3
2.4983,0.19195,4
10.323,4.7043,3
8.4435,0.24709,4
10.042,4.3971,3
5.2695,0.20928,4
6.7911,0.22864,4
4.8728,0.21615,4
9.8531,6.8101,3
5.1802,8.1975,1
5.3106,0.21267,4
5.9507,0.21946,4
10.172,5.354,3
9.5704,6.9301,3
5.947,6.1205,2
8.8574,7.2151,3
9.6722,7.5598,3
5.7636,0.21328,4
5.9156,0.19715,4
9.2167,7.4131,3
6.3707,0.22217,4
4.6869,0.20418,4
9.6764,7.3137,3
5.8174,5.0794,2
10.354,5.243,3
6.0405,0.23734,4
5.6694,0.22778,4
4.2195,0.19905,4
9.2694,7.3334,3
6.4103,0.20458,4
9.1006,7.0425,3
10.318,5.3573,3
6.1265,0.23764,4
10.078,5.0248,3
3.7728,7.7594,1
5.4872,0.21404,4
8.7623,0.27126,4
10.05,5.228,3
9.8373,6.5516,3
10.229,5.8854,3
10.585,3.3443,3
10.222,5.3595,3
5.4287,0.22523,4
4.9347,0.22818,4
10.008,5.5092,3
8.0935,0.24796,4
5.3195,0.22143,4
5.1467,0.21272,4
5.8347,5.3643,2
10.451,3.5548,3
4.0418,0.21347,4
4.487,6.1967,1
9.3189,6.9078,3
5.7657,0.20582,4
9.4393,7.1487,3
5.419,0.21575,4
9.5078,7.111,3
6.586,0.23111,4
5.8415,0.22576,4
9.6758,5.9616,3
9.9755,7.1257,3
3.0261,0.19368,4
10.435,3.8267,3
5.3375,0.2064,4
10.331,5.4072,3
5.482,0.21938,4
10.458,4.3301,3
10.493,4.4273,3
9.7574,5.82,3
10.223,5.6231,3
9.218,6.922,3
4.86,0.21546,4
6.3342,0.23922,4
4.89,0.20414,4
5.6729,0.22397,4
9.8576,5.8566,3
5.8709,6.2961,2
5.3072,8.666,1
9.6393,6.2987,3
7.5973,0.24856,4
10.137,5.6577,3
4.8242,0.19572,4
6.6807,0.2339,4
9.4473,6.2974,3
9.7857,7.6946,3
9.6547,6.4201,3
5.9348,6.875,2
4.9299,0.21101,4
5.6131,0.1987,4
5.7007,9.3411,1
6.2224,0.20871,4
4.4277,0.22347,4
5.8236,0.23283,4
5.7493,5.2295,2
10.031,5.2352,3
9.1452,7.6762,3
9.7457,6.4836,3
5.9777,8.8442,1
9.3443,6.7101,3
10.179,5.3014,3
9.7511,5.7584,3
10.208,6.51,3
9.8584,5.3235,3
9.5617,6.4219,3
9.425,7.1104,3
9.7681,6.1879,3
10.819,2.5206,3
7.9824,0.27483,4
9.2892,7.0891,3
9.8436,5.3743,3
9.972,5.6175,3
10.616,3.5961,3
9.7551,5.6453,3
5.7529,4.8873,2
7.4125,0.23464,4
8.2512,0.25297,4
10.057,5.018,3
4.3922,0.20914,4
7.4023,0.25283,4
9.8091,6.726,3
10.366,5.0399,3
5.4659,11.299,1
6.4101,0.21037,4
9.4776,5.4969,3
6.5315,0.25368,4
8.8856,7.4969,3
6,0.23892,4
10.492,3.7062,3
4.2141,0.21431,4
5.8745,6.313,2
10.483,4.9818,3
3.9443,0.22412,4
5.5425,0.20873,4
9.2459,6.5719,3
5.7187,0.22399,4
9.488,6.4073,3
5.9049,0.20301,4
4.4407,6.489,1
4.8925,0.20199,4
8.7339,0.24667,4
7.2968,0.25098,4
7.7323,0.26565,4
10.123,5.9772,3
10.041,5.5648,3
7.6164,0.24904,4
5.2629,0.2553,4
10.097,5.201,3
9.7092,7.2512,3
6.5024,0.2272,4
5.7715,0.20471,4
9.5685,6.7889,3
9.6672,7.0921,3
10.091,5.1557,3
10.035,6.086,3
6.3138,0.22563,4
5.8396,5.8369,2
3.9867,9.4794,1
5.9343,6.5121,2
9.1782,6.8096,3
4.525,0.21411,4
5.5574,0.20789,4
7.2037,0.20598,4
4.5175,0.19103,4
8.3655,0.25265,4
4.3653,0.21143,4
9.4865,5.5202,3
10.024,6.2478,3
10.049,5.0782,3
7.8391,0.23673,4
9.2671,7.6943,3
5.2882,0.22923,4
3.7581,0.20224,4
7.453,0.25092,4
3.6597,0.20595,4
6.075,0.22032,4
4.5916,7.3612,1
4.4663,0.20244,4
6.2228,0.23066,4
10.347,4.2576,3
1.9138,0.1621,4
3.3592,0.19318,4
9.0104,8.3321,3
6.3316,0.21322,4
9.5226,5.1659,3
5.7682,5.3749,2
9.8686,6.0549,3
10.215,3.8019,3
9.7448,6.1932,3
4.5439,0.19966,4
5.7818,5.7608,2
9.3095,7.4812,3
9.9368,6.2214,3
9.6332,5.9496,3
5.7233,0.21535,4
5.8599,0.23514,4
3.1233,0.20196,4
8.4561,8.4303,3
10.429,4.2512,3
6.2899,0.22298,4
10.207,6.2459,3
5.4776,0.21862,4
10.571,4.1828,3
6.4877,0.23363,4
5.7936,0.21964,4
6.2377,0.23581,4
9.6265,0.25919,4
6.0338,7.4097,2
3.4747,0.1981,4
9.8066,6.4394,3
5.5426,0.21274,4
3.8283,0.20807,4
10.762,3.1591,3
9.9807,6.7509,3
10.256,4.1918,3
1.748,0.18158,4
5.9183,6.8265,2
6.7612,0.23814,4
4.4897,0.21251,4
4.7107,0.20685,4
9.2284,0.24839,4
3.5254,0.18083,4
8.8734,7.4532,3
10.123,6.0083,3
6.4166,0.24762,4
5.9211,6.3599,2
8.7202,0.24861,4
5.5345,0.20798,4
9.5858,7.7777,3
10.135,5.1192,3
9.3949,6.9132,3
9.7451,6.8674,3
5.4972,0.2193,4
6.8932,0.21475,4
2.0634,0.15164,4
3.4991,0.2143,4
5.2237,5.3713,1
10.459,3.4091,3
3.7533,0.22697,4
4.9118,0.2082,4
5.1951,0.22409,4
6.9075,0.22259,4
10.023,6.7914,3
10.15,5.7199,3
9.9573,6.0657,3
3.2886,0.20789,4
5.7843,5.143,2
5.2271,7.6616,1
9.3628,5.9711,3
9.3611,7.9881,3
4.8185,0.21748,4
11.011,4.2603,3
6.2791,0.25036,4
9.1559,7.1306,3
5.7301,5.5928,2
10.295,5.1081,3
6.1016,0.22733,4
6.3155,0.21418,4
5.8539,0.24048,4
7.0672,0.21946,4
9.3802,7.0548,3
3.4676,0.20092,4
4.9667,0.20781,4
4.5575,0.20249,4
5.1892,0.20525,4
10.067,4.1794,3
3.1848,0.20469,4
1.7564,0.18421,4
5.7352,0.20923,4
10.009,6.4508,3
3.4406,0.21541,4
10.163,6.0867,3
10.048,4.1952,3
6.0708,0.21338,4
10.379,4.2369,3
9.6967,6.8847,3
9.2355,7.1779,3
5.8155,5.1967,2
10.755,4.3148,3
10.166,4.8264,3
10.124,5.8908,3
7.2794,0.24531,4
5.0195,0.22654,4
6.1393,0.22714,4
10.123,5.3214,3
9.8889,6.632,3
9.7269,6.5026,3
6.8233,0.25113,4
4.7297,0.22262,4
4.496,0.20769,4
8.9927,7.1396,3
7.4389,0.22917,4
5.9843,7.2395,2
10.279,4.2927,3
5.7982,0.21751,4
9.8051,5.2919,3
9.3821,6.3694,3
5.7317,0.2291,4
10.392,4.6241,3
3.3782,0.1773,4
9.3795,7.1218,3
10.224,5.2575,3
6.2241,0.25316,4
4.7963,0.19826,4
6.1514,0.22387,4
3.9209,10.018,1
3.6284,0.20137,4
3.7004,0.18265,4
5.649,0.22246,4
9.8784,6.0755,3
9.5989,6.0131,3
5.1971,0.21228,4
9.7244,6.2307,3
5.6907,0.22688,4
6.2312,0.23496,4
9.8026,5.2011,3
4.0994,6.4382,1
6.8025,0.23548,4
9.0824,7.6296,3
4.5229,0.22532,4
5.5586,0.21293,4
4.0374,0.20413,4
9.7095,6.6828,3
6.4961,0.22807,4
5.8936,5.8515,2
9.8962,5.9034,3
6.6866,0.24004,4
6.6698,0.21838,4
9.9755,7.0106,3
4.2255,0.20542,4
5.0163,0.22562,4
9.6731,6.9082,3
5.5326,0.23337,4
10.269,5.7913,3
4.6586,0.20929,4
9.4843,6.061,3
3.9425,0.19439,4
10.356,4.9533,3
5.2321,0.21837,4
10.319,4.754,3
9.409,6.753,3
6.2252,0.2415,4
7.2472,0.22854,4
6.0657,0.23544,4
4.5684,0.22516,4
5.7007,0.2422,4
6.4943,0.21397,4
4.5926,0.20956,4
9.6442,7.2561,3
10.501,4.226,3
10.221,5.7898,3
9.9668,6.1783,3
5.7594,0.24441,4
10.248,5.2771,3
4.6723,0.20166,4
9.8565,5.7307,3
5.9038,6.7431,2
7.079,0.2325,4
5.8844,6.2507,2
4.4887,0.20664,4
5.8815,5.5303,2
4.2578,7.6581,1
10.462,6.2807,3
5.7806,0.22475,4
5.575,0.20786,4
4.7543,0.20542,4
10.522,4.6999,3
5.0314,0.21415,4
6.0579,0.22849,4
3.074,6.4295,1
10.039,4.6312,3
8.5587,0.24575,4
4.4682,0.19581,4
4.0354,0.21123,4
9.665,6.8598,3
9.5301,5.3858,3
4.8068,7.7396,1
9.3508,6.6858,3
3.9972,0.18811,4
10.048,6.9526,3
5.798,0.23476,4
10.783,4.093,3
9.5763,5.5413,3
3.9478,7.8092,1
5.2264,0.18945,4
4.657,0.21649,4
10.386,5.209,3
6.3743,0.22559,4
7.4027,0.24275,4
10.229,4.7914,3
9.9374,6.0688,3
5.5825,0.2223,4
5.0445,0.2289,4
9.4593,7.1594,3
9.7974,7.4065,3
8.6451,9.4252,3
9.8469,5.6821,3
6.6013,0.23095,4
4.3511,0.19143,4
10.479,5.3214,3
6.964,0.22792,4
9.8037,5.083,3
10.36,5.044,3
5.6576,0.2152,4
5.2931,7.9312,1
5.3877,0.22357,4
10.702,3.98,3
6.8541,0.23749,4
10.005,5.623,3
9.4937,7.1918,3
7.0611,0.26518,4
9.4319,7.3109,3
9.2632,7.0148,3
6.7433,0.23939,4
10.48,4.209,3
5.8357,5.161,2
4.167,0.20497,4
5.9916,0.21989,4
3.878,0.19837,4
3.9245,0.21996,4
5.83,0.21518,4
2.5774,0.19509,4
5.8436,0.23737,4
10.128,4.7734,3
5.2934,7.8823,1
3.3058,0.20062,4
9.6931,6.3832,3
9.7059,6.0325,3
9.1703,7.0221,3
4.8252,7.307,1
10.633,4.081,3
10.16,4.2136,3
10.203,4.1152,3
9.754,6.8322,3
9.5705,6.6996,3
4.0414,0.21524,4
4.6734,0.2194,4
7.0713,0.24528,4
4.5122,9.4872,1
4.4102,0.208,4
9.7073,6.5923,3
9.9921,6.4003,3
10.312,4.909,3
5.8785,5.1723,2
10.143,4.4479,3
9.8989,6.9178,3
4.93,0.22198,4
4.8285,0.20346,4
9.58,6.4197,3
10.309,4.1553,3
9.9641,5.9854,3
6.7098,0.244,4
10.062,6.8317,3
5.6914,0.21276,4
10.422,4.08,3
4.6672,0.22923,4
7.3043,0.2433,4
10.506,4.0276,3
6.739,0.21987,4
9.2828,0.25197,4
7.3094,0.23818,4
5.3686,0.21083,4
10.135,5.4489,3
6.9634,0.23594,4
9.9588,5.7199,3
10.095,3.9822,3
5.9744,0.21375,4
10.377,5.1145,3
9.44,7.0142,3
9.2774,7.2384,3
9.6342,7.2354,3
5.345,0.22413,4
9.9946,6.4218,3
5.6694,0.21904,4
5.7795,0.22877,4
3.4844,0.20784,4
5.4653,8.3156,1
10.46,4.3882,3
5.6521,0.23072,4
9.6605,6.3813,3
9.9986,5.813,3
7.4325,0.24834,4
9.624,6.6028,3
7.0437,0.25171,4
7.5572,0.25747,4
9.7773,5.9981,3
4.1812,0.20059,4
6.7146,0.20797,4
10.04,5.0143,3
5.8538,0.24319,4
10.499,4.3486,3
5.8726,0.24295,4
10.447,4.2446,3
5.7422,5.6924,2
10.088,5.3791,3
4.6095,0.20478,4
5.1649,0.20851,4
4.3535,0.22246,4
9.3697,6.8343,3
