@relation MulticlassDataStream

@attribute x1 numeric
@attribute x2 numeric
@attribute y {1,2,3,4,5,6,7,8}

@data
1.1737,7.7982,8
5.5765,7.3496,7
10.051,12.049,6
4.9571,8.3163,7
5.289,5.3023,6
3.6188,3.3719,5
9.6407,9.608,6
9.2308,9.4151,6
3.3108,3.6024,5
2.8774,6.4291,3
4.9411,6.9502,7
8.0317,10.626,6
2.6046,7.6783,7
-0.041766,9.3884,7
1.9403,6.6973,8
2.5688,8.1204,7
2.1483,2.4435,5
0.62666,0.56517,1
0.33567,8.3249,8
0.10835,7.9048,8
1.0261,2.8718,5
1.31,9.0906,7
1.712,2.5362,5
1.6216,7.9223,8
1.6049,8.1641,8
0.92331,6.7462,8
3.7632,6.5262,3
3.0181,6.5885,7
1.6287,8.5029,7
0.39307,2.6022,5
1.6484,9.6145,7
1.0607,6.3903,8
10.175,8.1386,6
2.1446,6.0943,3
3.2296,5.2037,7
0.6627,6.511,8
0.42715,8.369,8
7.3096,7.905,6
-0.045146,7.7124,8
0.61609,9.8644,8
0.39984,5.8569,8
2.0981,9.583,7
4.1783,4.9762,6
1.6461,1.2731,1
11.293,7.5105,6
3.6967,10.34,7
3.9062,4.3469,5
3.6139,3.8223,5
0.91009,2.4603,1
3.1185,3.3062,5
3.1947,7.7689,7
10.133,10.019,6
0.62799,8.585,8
8.8259,13.539,6
0.07951,7.9752,8
0.92872,7.772,8
9.2762,11.909,6
2.5099,7.6079,7
0.9572,7.2825,7
-0.11325,9.6222,7
2.8389,8.5399,7
0.80937,0.94708,1
1.7008,9.3423,8
2.696,8.0277,7
5.8556,2.6469,5
0.79439,10.982,7
3.0595,3.3708,5
9.6108,7.2954,6
1.9652,7.3717,8
5.0919,7.7755,4
3.6262,8.1795,7
0.26509,7.7527,8
0.67111,0.7803,1
4.688,4.4064,5
1.5048,9.8087,8
9.5763,8.982,6
4.6994,7.0275,7
9.5574,9.6991,6
7.2753,10.629,6
1.6695,2.3527,5
5.2977,11.582,4
0.43059,5.4009,8
7.9064,9.749,6
0.1943,1.4375,5
0.26996,2.4685,1
6.3754,8.5285,6
6.3993,7.1888,6
0.32734,6.7854,8
0.10933,7.3597,8
10.862,13.386,6
4.0455,8.9135,7
-0.090186,6.6336,8
8.8532,10.296,6
0.021743,7.5143,8
0.66047,11.694,8
1.6778,8.8925,8
8.0832,10.381,6
-0.2677,8.6448,7
0.38598,7.057,8
1.334,6.5,8
0.52022,9.1453,8
0.39657,7.2676,8
1.3028,6.6145,8
6.1484,6.9652,6
1.4339,8.7684,8
7.6226,4.5354,6
1.9407,2.4422,5
9.8197,11.036,6
1.7072,9.5584,8
0.71662,8.5185,8
8.4162,9.7301,2
5.124,3.6931,5
10.425,10.193,6
0.95534,7.3534,8
-0.21994,1.014,5
3.0795,4.6965,5
7.1703,5.8636,6
1.9252,3.1801,5
1.5938,5.8512,3
0.36309,2.6793,5
8.3454,8.6056,6
1.7163,9.2741,7
0.32023,1.6608,5
3.9434,6.5642,7
7.9495,7.3314,6
2.8378,8.3139,4
3.1767,3.2262,5
5.2761,4.0753,5
1.6675,8.5854,8
0.095716,5.2101,3
-0.032264,5.8268,8
9.4408,9.5069,2
7.5878,8.3588,6
8.8985,9.161,2
0.23977,8.2819,8
-0.52748,6.415,7
4.4447,8.8522,4
1.6619,6.1716,8
9.5594,10.44,6
1.6942,2.6768,5
3.2531,8.4535,7
2.9357,2.4335,5
4.0587,9.4625,7
0.68228,7.7854,8
1.6519,5.9853,3
0.88465,9.8352,8
-0.90865,9.4284,7
1.3112,2.2381,5
1.0514,1.7803,5
6.403,3.8232,5
1.2989,8.0781,7
2.5893,8.8669,4
4.9434,4.0988,5
8.7696,7.2255,6
8.9571,9.4285,6
6.3282,3.9657,5
7.9919,8.7043,2
2.1289,8.4478,7
1.1777,8.2454,8
5.4944,5.9318,7
2.4147,6.027,3
1.8647,6.7248,7
2.8479,7.6141,7
1.0723,8.4496,8
5.0078,8.4795,7
1.6248,2.7713,5
-0.0075271,9.7909,8
7.9523,9.3968,6
2.6773,3.6725,5
-0.49357,9.9954,8
0.36392,9.3793,8
4.9719,5.4703,7
1.3373,8.3918,7
0.03067,7.3255,8
2.9587,8.6778,7
1.3696,8.5252,8
1.3702,2.3148,5
4.1305,8.844,7
0.69668,6.6739,8
1.5521,9.5459,7
2.5942,7.5036,7
8.8192,8.0124,6
1.2613,9.5861,8
0.27104,8.5745,7
9.2816,8.6563,2
7.9642,6.1697,6
6.1274,9.4965,6
10.488,11.513,6
0.38938,10.072,8
1.4668,8.4369,8
2.7102,1.8678,5
4.8661,4.3193,5
1.4576,7.9872,7
4.0675,3.9767,5
1.6305,7.1071,7
-0.50844,2.0884,5
-0.93513,1.1311,5
3.3971,9.155,7
0.71924,8.8928,8
4.1583,7.6338,4
8.7046,11.442,6
11.709,10.097,6
1.0187,10.53,8
6.7498,10.317,6
1.394,7.9116,8
4.6643,4.8492,5
6.1452,4.1638,5
1.8419,10.105,7
4.0517,7.7624,7
2.772,3.9325,5
7.226,6.5072,6
0.55611,7.951,8
1.2457,7.8989,8
3.2312,8.7257,7
3.1141,3.3588,5
0.92781,8.7068,8
7.395,9.108,6
1.6537,8.4519,8
9.4128,12.23,6
1.6268,1.3713,1
7.978,10.912,2
2.5138,2.7918,5
7.0856,6.7482,6
2.6939,8.4432,7
8.9265,11.598,6
8.3681,8.2477,2
1.3309,9.6955,7
-0.16855,11.874,7
7.7617,11.828,6
8.2856,9.0003,2
8.1767,7.9339,6
7.6079,7.2094,6
6.3671,5.8732,6
6.9649,10.059,6
3.2871,9.7001,7
0.99101,8.4245,8
1.0773,1.8884,1
7.8014,7.3979,6
0.99429,6.5944,8
8.2188,7.7905,6
-0.30818,7.6145,8
10.945,9.1535,6
0.91451,7.4598,8
9.3743,6.1766,6
2.5309,2.8106,5
5.4815,10.964,4
0.66518,5.7972,8
7.6263,9.7931,2
1.1285,10.609,8
8.5364,10.516,6
7.356,7.5154,6
11.087,10.316,6
6.6323,7.4254,6
1.265,2.45,5
4.1367,6.713,7
8.286,10.971,6
6.8866,6.6411,6
1.6315,8.6289,7
3.0049,3.5069,5
-0.23962,8.9654,7
0.9746,9.9068,8
4.8522,2.9441,5
6.7388,7.8146,6
2.708,3.1191,5
1.8555,7.3445,7
3.6379,7.8433,7
8.9343,8.7506,2
9.867,10.512,6
2.9863,7.443,7
1.9083,3.5747,5
4.0512,7.6081,7
6.401,4.8552,6
-0.32196,3.4019,1
4.6382,6.2075,7
2.8118,7.7026,7
-0.23649,10.221,8
8.6669,8.8246,2
4.174,4.0296,5
2.1641,10.027,8
0.79636,7.7304,7
1.2422,7.0439,7
1.1859,6.8594,7
0.93638,9.4991,8
6.1336,7.7972,7
0.42519,9.0822,7
7.9833,9.6057,6
7.3895,10.035,2
0.27951,7.093,8
0.37662,6.9445,8
4.0839,8.5013,4
1.2266,7.5464,8
0.37737,8.7907,8
1.4046,7.241,8
2.7306,5.9245,4
0.48075,5.1872,8
8.662,9.4123,6
2.182,2.5749,5
2.4819,7.5434,7
0.58836,8.9498,8
4.6682,3.3147,5
2.6331,7.4168,7
10.241,8.1927,6
0.55895,8.9343,8
7.0477,8.617,6
2.0482,8.399,7
1.4036,7.7495,8
0.40075,3.3535,5
6.2352,4.7152,5
0.91883,8.6957,8
0.54381,7.5781,8
8.8184,12.037,6
1.5236,7.8821,8
10.421,11.799,6
-0.064674,8.6539,8
3.1992,3.2163,5
4.2943,3.4603,5
6.8218,6.431,6
8.7153,4.1779,5
2.7355,7.3883,7
7.6422,6.6134,6
3.0679,6.8644,7
2.142,2.8794,5
6.2665,7.3666,6
0.84198,6.7672,8
0.94413,1.0313,1
0.66364,5.4045,3
8.6138,6.7155,6
0.99987,7.335,8
9.3505,14.016,6
5.3972,7.8562,6
2.0388,7.4088,8
0.35878,10.158,8
3.2525,3.4309,5
0.55748,7.7876,7
1.2742,8.9806,8
0.37528,7.8364,8
7.7163,10.546,6
11.051,10.997,6
8.2607,10.803,6
4.3269,7.9468,4
1.7152,2.9865,5
1.0019,3.6291,5
7.4086,6.0396,6
7.3606,7.9504,6
0.34654,8.8499,8
2.0807,7.9775,7
5.8604,8.0197,6
10.206,10.176,6
3.3049,9.3863,7
0.67863,1.6115,1
4.6162,6.6155,3
9.2318,9.4589,6
5.389,3.1086,5
0.82458,7.6593,7
-0.0694,8.3914,7
3.4102,7.4856,7
0.059579,5.3694,8
0.76538,2.1572,1
3.1748,3.605,5
0.4449,2.965,5
0.75826,8.3723,8
2.6285,5.6123,7
1.3514,7.4575,8
4.1828,7.1069,7
4.2767,10.716,4
0.25553,7.1542,8
10.129,11.55,6
1.2977,2.0439,1
2.5732,2.3136,5
2.4702,8.3707,7
3.5647,8.109,7
7.3539,9.0726,6
1.3592,7.4787,8
0.54334,6.6766,8
1.5453,8.7903,8
4.4017,3.3446,5
2.2047,9.1259,7
2.6341,7.1405,7
3.9839,1.6242,5
3.6378,9.3159,7
0.76079,2.3966,5
0.74787,8.4218,7
4.0084,7.3548,7
9.2404,9.4441,2
1.533,7.3021,8
9.154,8.6319,2
9.0062,8.2356,6
1.9369,9.5949,7
5.1144,5.9814,7
3.8949,6.3698,3
0.29952,5.2149,3
6.3903,5.7534,6
1.8802,1.8181,5
1.6125,8.9676,7
2.6948,8.8339,7
7.1849,9.0961,6
4.0398,3.3442,5
3.8694,10.107,4
1.5578,8.3272,8
-0.081864,1.0418,5
9.7678,9.4695,6
3.194,3.7404,5
7.6733,11.846,6
2.614,9.1381,7
3.5224,3.7722,5
0.67798,2.1959,5
0.23246,5.3487,3
4.3495,4.2052,5
11.291,10.351,6
1.0839,8.7804,8
5.8135,5.8871,6
1.6028,8.9678,8
0.58827,5.8697,8
1.5806,7.7561,8
6.7201,7.8563,6
0.95369,1.943,1
1.861,10.038,7
1.892,2.5476,5
0.80204,6.8048,8
0.10604,0.63133,5
3.8671,2.6649,5
5.6459,3.886,5
1.1173,9.8975,8
4.7835,3.7803,5
8.0696,7.784,6
7.9737,8.1773,6
5.0566,4.5839,5
-0.13914,8.3883,7
0.24677,8.2918,8
-0.21937,9.3163,7
9.0676,7.0306,6
0.53104,8.5941,7
2.8088,9.3089,7
-1.471,9.671,7
1.1637,7.5653,7
1.4944,7.2749,8
1.2753,10.209,8
9.05,13.559,6
2.7462,8.15,7
7.0673,8.6516,6
6.6203,5.0571,5
8.3021,9.7561,6
5.1502,3.4827,5
7.2722,10.257,2
0.32596,7.2054,8
0.56608,2.7517,5
0.34409,3.7395,5
0.88793,8.4133,8
3.6919,2.7963,5
3.2922,1.469,5
4.5444,7.0554,7
0.6212,2.0266,1
1.9378,5.931,3
1.0164,10.187,7
0.61795,3.5326,1
1.2819,6.8233,7
10.018,10.012,6
0.96704,9.0862,8
5.2285,3.7847,5
8.0361,8.8598,6
1.1748,7.2503,7
3.9273,8.1073,7
2.9086,6.4214,3
2.883,3.4758,5
2.185,5.6227,3
8.7971,9.3245,6
5.7234,7.3336,7
2.746,2.5083,5
1.1164,6.9266,8
3.5892,3.8654,5
1.6119,8.9981,7
2.9805,9.1391,7
3.1446,7.6905,7
0.70652,8.4244,8
1.1199,2.1528,1
1.5776,2.4842,5
5.8046,8.0055,7
7.3621,9.6069,2
3.9482,3.4899,5
0.88686,11.187,8
2.3573,2.6256,5
8.1896,9.6782,2
1.7171,6.0794,3
1.5029,7.1812,8
3.3014,7.5709,7
1.2774,5.7855,8
9.6315,9.8409,6
-0.071672,7.0851,8
1.9165,5.8278,3
3.2592,3.6598,5
2.2632,6.0224,3
3.6132,3.6454,5
1.575,8.8957,8
2.5169,3.2842,5
3.8654,2.8433,5
0.8077,8.0482,8
1.8162,9.4601,7
0.59543,2.251,1
8.4691,11.326,6
0.46432,2.6651,1
2.1496,6.018,3
1.6787,6.6412,8
0.88485,8.5884,8
8.4183,8.2075,2
-0.51332,9.0441,7
0.47752,8.3003,7
0.34191,2.264,1
2.0652,9.0522,7
8.1644,8.3074,6
0.64659,2.3614,1
5.4704,6.7833,6
1.7651,2.8134,5
0.33807,1.9399,1
0.79907,8.4072,8
1.1761,2.19,5
10.003,8.4282,6
1.0633,9.2842,7
0.59254,8.2656,8
2.0861,7.5436,4
-1.0203,0.77855,5
0.4009,8.3466,8
-0.084581,7.5581,8
0.81205,1.7784,5
2.4606,1.2653,5
6.2284,7.3568,6
0.84741,9.435,8
2.2208,8.8234,7
0.7832,6.5225,8
1.2843,7.8996,8
1.5174,8.7557,8
7.1253,10.32,6
8.3079,7.8688,6
2.7247,3.1231,5
7.2349,6.8512,6
1.048,7.2717,8
-2.7414,10.604,7
-0.60078,7.7695,7
2.4176,3.3376,5
7.854,9.9993,2
1.5003,2.8029,5
4.911,9.0486,7
6.7388,4.3083,5
0.037159,8.9926,7
3.2014,8.3495,7
3.6904,2.6147,5
-0.51591,9.0298,7
2.5402,7.6909,7
0.11352,9.4947,7
6.2548,8.1063,6
2.7977,1.9879,5
3.296,8.6622,7
2.6552,9.1301,7
3.5396,4.5978,5
3.5503,7.4526,7
2.8648,7.0938,7
1.1523,8.796,8
1.0366,8.0874,8
0.38395,7.7037,8
4.2372,3.7745,5
4.0589,11.747,4
1.6542,5.9167,8
0.40001,6.9926,8
-0.60079,10.859,7
9.5261,7.9953,6
6.8747,11.189,6
1.1843,8.7289,8
2.9883,2.7716,5
1.2769,2.2767,5
0.33872,10.124,8
0.7981,8.8345,8
3.6863,6.472,7
2.12,8.8105,8
0.3637,7.8903,8
2.369,7.2872,8
0.85727,8.26,8
3.9961,9.7569,4
0.52039,7.5125,8
0.061825,8.3831,8
6.866,4.5766,5
1.0347,8.9225,8
0.50393,7.4731,8
4.2874,6.6576,7
0.29019,10.49,8
0.82357,6.8978,8
2.0989,2.7949,5
8.9092,9.8659,2
5.4582,3.7456,5
6.4707,5.054,7
3.2695,8.9899,7
2.9648,2.5859,5
7.8786,8.821,6
1.1245,1.2806,1
4.2125,2.4359,5
2.6269,2.3466,5
3.694,3.6049,5
1.2495,2.4398,5
1.0905,7.0629,8
4.1148,7.3667,7
2.3469,9.2152,8
4.6945,3.5183,5
6.0348,6.4237,6
7.8507,5.7709,6
8.0131,7.3393,6
1.6492,2.7496,5
3.1617,9.5879,7
7.9188,7.5457,6
9.6251,11.773,6
1.1773,2.5584,5
0.58513,8.9537,8
4.4917,3.308,5
6.4308,9.3533,6
4.6737,7.6489,4
1.4031,6.6268,8
8.3747,7.6441,6
8.9677,8.2739,6
1.2924,2.0693,5
1.5783,9.6084,7
0.15884,10.572,7
0.26348,1.5329,5
0.80753,6.9724,8
2.6988,5.3334,7
2.8273,8.9376,7
0.2958,8.1183,8
2.9136,8.3555,7
4.824,3.2803,5
1.0087,8.972,7
5.5434,3.0046,5
1.8785,10.163,7
2.2514,8.7872,7
4.487,8.6086,4
0.40849,1.7537,5
2.8704,7.5798,7
0.77709,7.8484,8
8.0901,7.3841,6
2.7152,7.6154,7
0.95333,7.72,8
9.9426,5.8498,6
5.8891,4.4805,5
11.789,12.051,6
3.2247,2.7751,5
0.39463,6.148,8
1.7853,10.615,8
2.6352,6.0375,3
0.80413,7.4952,8
8.2352,10.446,6
7.4292,8.9133,6
9.4264,8.0696,6
6.9077,5.0763,6
0.69978,7.6717,8
4.7755,3.3627,5
6.1685,4.3978,5
1.562,7.7857,8
7.1295,5.9675,6
1.0035,5.7983,3
10.122,7.1019,6
7.8092,5.2304,6
3.2418,3.1246,5
7.1276,8.5112,6
3.0278,9.6312,7
2.7625,8.2363,7
2.2977,8.5294,7
1.0008,5.3337,8
4.6494,2.365,5
3.4959,4.3301,5
1.0953,2.586,5
-0.016735,8.4899,8
5.6262,7.4663,7
0.69827,8.3597,8
6.733,3.9048,5
0.89897,9.2743,7
0.97013,5.1534,8
7.972,7.4587,6
1.0299,7.2129,8
0.23309,9.5149,8
3.9008,9.4292,4
1.8493,9.746,8
9.4423,7.5458,6
2.1953,9.1365,8
6.1359,4.1202,5
3.6853,8.5421,7
3.7393,3.2658,5
10.407,8.834,6
4.0607,4.4716,5
9.2854,10.301,6
3.8366,3.5615,5
8.4094,9.806,2
1.1198,10.555,8
2.4454,3.0419,5
5.9756,6.7491,7
3.12,5.7141,7
7.315,6.2063,7
2.8559,10.922,8
1.2794,9.4376,8
1.4548,6.9342,8
1.2062,8.3975,7
3.2289,7.198,7
-0.06913,2.1145,5
2.6428,2.5742,5
3.9066,8.6024,7
4.1644,6.4559,7
8.2229,7.7982,6
2.0691,3.4555,5
2.2162,3.3397,5
5.1141,8.134,7
-1.9607,0.74386,5
3.8099,3.3237,5
8.0983,6.3512,6
6.7636,4.609,5
-0.54098,2.4322,5
3.1624,3.6785,5
2.6353,8.6965,7
1.6968,11.219,7
8.586,4.5908,5
1.3942,6.6009,8
0.97867,8.2854,8
1.9841,3.2545,5
1.1263,7.1856,7
2.1109,6.8594,7
2.2186,7.4201,7
0.62378,5.1264,8
0.88189,8.6068,8
1.3246,10.872,8
1.6201,2.3544,5
8.4467,8.3587,6
2.8283,6.0008,3
3.1914,3.5274,5
5.3923,4.0824,5
0.94047,7.5617,8
7.2002,8.3693,6
1.297,10.604,8
1.1385,8.4116,8
10.066,10.554,6
1.9001,5.9037,3
8.6222,9.2099,6
3.7271,3.9054,5
4.6767,8.7107,7
-0.29356,8.8781,7
4.6443,10.069,4
2.5459,6.1287,3
2.3812,7.0568,7
8.4721,10.652,6
7.5591,7.6454,6
0.033144,6.7335,8
8.6968,8.5108,6
1.0772,7.9064,7
2.9912,9.2218,7
8.1484,8.6508,6
5.3313,7.5466,6
1.8404,7.9014,8
0.66755,7.7396,8
0.23722,2.1669,1
0.47727,7.8364,8
0.93751,7.9156,8
7.1552,9.4907,6
8.3801,6.3211,6
7.1164,7.7594,6
1.3167,9.3853,8
0.95958,10.463,8
3.5683,3.8091,5
8.2693,6.4646,6
3.3095,3.1738,5
1.4557,9.4471,8
4.0354,7.2266,7
3.5868,7.9533,7
2.6523,10.012,7
2.7446,6.8905,7
5.5413,6.6017,5
2.4134,2.9341,5
9.3368,7.4738,6
1.8381,5.4107,8
9.6876,5.8667,6
0.11517,5.3832,3
0.71888,8.5039,8
0.76849,2.165,1
4.3263,8.3119,7
1.3776,7.1362,8
1.2208,2.1765,5
7.1121,7.2425,6
5.7381,7.5221,7
10.166,8.7466,6
1.0679,8.2789,8
8.1265,9.6189,2
2.0894,8.4448,7
10.711,12.222,6
3.2644,4.1299,5
1.1997,9.4174,7
4.0446,2.8381,5
3.2885,3.0834,5
3.6914,2.9982,5
-0.2841,1.3889,5
0.30064,5.0029,8
1.2474,2.2608,5
6.5372,9.7531,6
3.644,2.6841,5
3.3986,9.6374,7
2.138,2.7426,5
4.84,8.5761,4
-0.23075,5.202,3
3.3783,2.7801,5
-0.2838,7.1029,8
0.89115,8.0319,8
9.6943,4.94,6
3.7529,3.5072,5
-0.76301,9.4225,7
4.6005,3.6803,5
1.7666,8.8797,7
6.4134,6.9646,6
3.1461,3.5018,5
1.1473,9.1804,8
1.303,1.3193,5
2.5431,9.1398,7
4.1866,7.7128,7
3.0325,8.9561,7
3.3877,3.2681,5
0.3016,7.7634,8
0.65348,8.4043,8
4.2584,3.417,5
5.726,6.511,7
0.34217,7.222,8
7.3002,10.504,6
7.1635,7.5046,6
3.2941,2.5361,5
0.77943,6.7956,8
1.7884,8.7495,8
0.6247,8.191,7
4.3581,8.0954,7
8.3434,10.607,6
0.78084,7.3244,8
0.16652,2.3539,5
4.5599,7.434,7
2.9687,1.9473,5
0.30831,10.015,7
4.3304,3.8131,5
0.8798,7.7042,8
8.7663,7.3937,6
2.6371,8.4617,7
1.4973,7.3339,8
2.8975,3.3998,5
10.155,11.335,6
8.3897,8.6894,6
0.085661,2.5413,5
0.70299,8.0307,8
-0.094973,1.4692,5
8.5939,9.3151,6
4.4561,3.853,5
8.6525,8.8407,6
3.5268,9.7785,7
1.6903,8.3916,8
4.1132,7.468,7
8.0262,7.984,6
2.7952,7.2843,7
1.5532,2.9302,5
3.4554,7.4542,4
3.2098,3.6884,5
4.983,11.269,4
2.8065,7.6444,7
0.34735,6.2807,8
0.95224,3.2386,5
3.9065,9.167,4
0.62656,6.9623,8
4.6617,3.83,5
2.2109,2.749,5
1.6712,6.3829,7
10.555,10.048,6
1.8156,7.1089,8
1.1729,8.9548,7
7.7841,9.5313,6
4.0179,7.314,7
0.24985,2.9009,5
2.1056,8.3435,7
2.5001,7.2221,7
0.1937,5.5116,3
9.5591,7.8974,6
2.7065,7.6653,7
10.162,9.866,6
4.344,6.2273,7
8.5202,6.1391,5
0.91513,9.1808,8
3.2329,8.6326,7
5.5176,6.9803,7
2.1475,8.5077,8
1.0778,10.072,8
1.8369,3.0066,5
-0.01959,8.6054,8
1.1291,8.2752,8
0.99725,1.0023,1
-0.0097426,2.1191,1
1.598,7.6756,8
6.7025,11.486,6
7.8243,5.9864,6
3.6936,7.1191,7
1.219,6.7075,8
-0.0015953,7.2054,8
2.7276,3.2264,5
1.5531,2.9459,5
4.8371,3.6854,5
2.0337,10.501,7
10.364,11.681,6
8.7137,8.3805,2
1.061,7.2856,8
0.34204,6.1484,8
1.0756,2.5359,5
-0.42716,6.9118,8
12.665,11.467,6
0.47274,1.948,5
1.9558,6.1205,7
0.83826,1.8238,1
0.84147,2.9853,5
2.7312,2.1417,5
7.2729,9.3541,6
1.5514,2.8649,5
0.39845,6.3354,8
3.4836,7.5432,7
9.5248,7.4437,6
3.0939,2.5748,5
1.1841,8.7878,8
1.7803,7.6497,8
1.5979,9.2153,8
0.74406,8.8808,7
-0.53677,0.83414,5
9.2898,8.4109,6
1.5295,8.2394,8
1.2804,7.6098,8
1.0092,10.343,7
9.4225,9.2149,2
8.2354,8.7283,6
6.6044,6.3795,6
10.667,10.533,6
1.3464,8.1843,8
6.3988,7.7836,6
6.0056,3.2504,5
9.4399,10.172,6
5.5446,8.7675,6
3.9115,9.3754,4
2.0932,2.3648,5
1.1242,7.7675,8
1.1531,8.8845,8
0.80202,7.8526,8
2.9711,3.1286,5
0.96066,10.872,7
1.3075,3.9994,8
4.9272,3.2943,5
6.2248,5.8808,6
5.5791,9.9327,6
0.63934,6.931,8
8.5196,7.2143,6
6.5892,8.7713,6
2.2621,8.2335,7
1.8135,2.589,1
1.111,5.0562,8
9.3676,9.3304,6
-0.83493,8.4945,7
0.58422,1.7464,5
1.8021,8.3329,8
2.1892,7.1167,7
2.3557,2.0586,5
1.3407,1.8331,5
0.751,7.2323,8
3.077,3.6825,5
0.12927,2.0746,5
2.9629,8.6251,7
-0.48243,7.7399,8
10.477,10.255,6
1.0848,7.6445,8
6.3467,4.5781,5
9.2781,9.8134,6
2.7137,2.3433,5
0.90611,2.3976,5
9.3512,6.9139,6
3.4392,7.5265,7
1.8261,5.9102,8
1.7166,8.4545,8
3.981,6.5882,3
1.1769,7.0861,8
1.6139,10.079,7
6.7464,6.4337,6
3.9556,2.6922,5
0.63425,4.6996,8
0.79455,6.4012,8
4.7122,4.1623,5
2.6562,8.8258,4
0.046447,5.2565,3
2.2267,8.1203,7
2.6573,2.6737,5
0.85635,8.6796,8
2.9705,2.7226,5
7.806,7.0313,6
7.5597,10.755,6
0.2326,7.759,8
10.038,8.83,6
2.1362,2.348,5
7.15,6.6908,6
0.74664,9.2773,8
8.1315,9.6093,2
1.3573,5.426,8
2.5279,2.8603,5
-0.027815,6.8598,8
2.3483,7.6419,7
0.68168,8.5376,8
3.8985,8.6927,7
0.69856,10.385,7
0.22473,7.6015,8
8.479,8.6247,2
5.6176,3.8769,5
0.60649,3.5491,5
4.059,6.4456,7
8.4221,7.9273,6
-0.46325,5.0418,3
5.4906,4.5297,6
8.4092,11.229,6
4.3406,8.0325,4
4.6181,3.2433,5
8.3821,9.0671,6
0.77236,2.8314,5
2.6611,6.9267,7
1.6063,6.7533,7
7.6913,9.8736,2
10.331,8.9433,6
3.6995,8.8952,7
8.8353,9.3733,6
1.9796,2.5465,5
-0.37102,7.1374,8
9.3383,9.2846,6
8.0304,3.5733,5
0.84637,2.2697,5
3.9771,3.6544,5
6.5682,7.6579,6
4.2353,3.0884,5
5.0489,3.3273,5
6.9437,9.5446,6
0.46603,8.9064,7
4.0765,8.6091,7
5.5498,2.7104,6
7.6797,12.191,6
6.7642,8.709,6
1.2458,8.6349,8
8.3256,10.474,6
9.0859,9.3511,6
5.7304,5.7235,6
0.029293,6.8214,8
2.793,3.1173,5
4.5954,3.2571,5
2.7742,8.2975,7
1.3515,7.7484,8
7.6275,8.3538,6
2.7714,3.7519,5
2.8902,2.9367,5
7.9923,8.2808,6
2.4774,8.1096,7
5.2136,4.2498,5
9.8544,8.1354,6
-0.039817,2.0285,5
6.1369,4.9472,5
3.5067,8.601,7
2.1395,2.1715,5
3.4425,7.4176,7
3.4133,8.9558,4
0.89828,7.5369,8
4.1392,3.6646,5
2.8241,2.2999,5
6.3128,9.6683,6
