@relation MulticlassDataStream

@attribute x1 numeric
@attribute x2 numeric
@attribute y {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24}

@data
8.4963,8.1537,22
8.8361,1.1444,19
5.4213,10.177,17
8.9615,10.831,16
6.947,8.5182,22
1.8732,4.8499,18
8.3894,0.95301,19
2.7834,9.6007,13
5.9708,7.0837,20
3.1036,4.5454,15
8.7381,1.1026,19
3.012,9.3989,13
6.0221,-2.6241,14
5.3301,2.774,10
8.75,12.555,16
4.5111,1.396,21
5.5585,5.3151,21
0.60562,6.1386,8
6.4028,6.4435,11
10.415,5.8049,16
8.5657,6.6349,22
4.8564,9.992,17
5.9156,2.7329,14
-1.168,3.8993,7
-0.77524,8.983,17
6.0459,1.0855,14
5.0753,5.693,21
8.1603,9.0499,22
6.0869,7.4931,20
9.7778,8.1938,20
3.0937,4.2169,15
10.173,8.3681,20
8.4278,1.1292,19
3.0605,3.9274,15
6.2454,9.3215,23
8.3708,9.6507,23
3.5273,-0.82907,24
8.6831,9.5968,23
7.3803,2.7846,4
5.3767,4.3066,21
8.9322,8.823,16
8.0821,1.7568,12
6.0359,1.0731,14
4.9572,9.3329,17
5.6107,4.8236,21
3.1357,4.6245,15
9.5704,7.3828,16
6.052,1.0789,14
1.7359,2.1657,24
3.1744,4.3453,15
10.071,8.2379,20
10.889,8.2024,16
8.3078,8.3313,22
5.8198,10.169,17
6.0889,2.7722,14
4.8547,4.3952,21
3.0837,5.0537,15
5.9783,2.7798,14
2.3467,9.0963,17
4.8244,10.324,17
6.7965,8.8687,23
8.9709,7.1627,16
3.095,4.3827,15
2.1296,10.047,13
3.1389,4.4972,15
4.84,3.3793,21
3.577,-1.1181,24
8.0166,10.68,16
0.019207,4.8131,18
1.9063,9.3812,17
0.61129,3.0363,24
9.5092,0.90025,1
2.8432,9.8549,17
7.0603,10.592,22
9.4699,7.8118,20
6.4474,9.2361,23
5.9668,1.9051,14
2.1363,10.179,13
4.8645,9.8869,17
1.5096,2.7744,24
3.0893,4.7319,15
8.0573,1.02,19
4.8356,5.0345,21
5.9783,1.9853,14
5.1607,10.26,17
3.233,9.1211,13
2.5975,9.8282,13
6.9401,8.7684,23
3.2308,4.2607,15
3.7296,-1.2616,24
5.5628,8.3652,23
8.3369,8.3056,22
9.8078,7.335,22
3.0621,4.3689,15
0.72009,3.1355,24
7.9877,9.8391,23
7.6279,7.6703,20
8.9134,9.5673,23
8.3841,1.0181,19
2.8328,9.6334,13
1.1363,3.3522,24
0.45224,4.2902,24
8.535,9.2004,23
5.1581,5.5733,21
6.2936,2.68,10
3.1051,4.4276,15
5.9065,2.7739,4
6.4977,7.127,20
5.9383,3.578,14
10.06,7.0575,16
5.401,7.8502,20
8.8268,9.9802,16
0.18325,4.8118,18
5.3015,6.0392,21
5.0146,5.8437,21
2.8119,9.6455,13
6.0353,-1.7009,14
4.4465,6.8346,20
7.2591,5.6894,5
7.3026,10.486,17
0.7822,4.8807,18
2.7486,1.6156,24
6.0156,0.94607,14
6.0073,2.4426,14
5.5467,5.7911,21
7.6675,9.9164,23
7.9524,9.7712,22
2.6953,9.3354,17
2.2939,9.9635,13
6.5846,9.2734,23
3.1036,5.2047,15
2.3609,1.9841,24
3.3058,9.9657,17
8.7778,8.4031,22
5.1001,10.177,17
9.673,7.7537,16
11.987,2.7991,16
-0.57046,4.7999,18
2.4704,4.906,18
8.5173,9.3619,23
8.9426,9.1704,23
3.1595,4.496,15
2.2175,9.357,17
0.12105,4.827,18
1.8469,0.54752,24
6.0179,1.0423,14
2.9763,9.4072,13
7.9944,11.992,16
7.3403,7.6245,20
8.9121,1.2781,19
-0.83771,4.7528,18
8.6793,8.6655,20
1.6893,1.78,24
3.1581,4.0911,15
3.1541,9.4182,17
7.9969,9.7325,22
6.0136,0.5624,14
3.0935,4.5553,9
0.087659,3.0964,24
5.4006,4.9556,21
5.9173,-0.07413,14
7.5969,8.9291,3
6.0604,1.1855,14
7.383,9.411,23
0.12211,4.1954,24
-2.3112,4.6514,18
7.5163,0.83026,19
5.6723,10.339,17
9.6628,3.0216,1
0.68575,3.1464,24
5.996,4.4647,14
0.47115,4.3933,24
3.0181,4.7634,15
8.8467,1.0119,19
3.2209,4.0347,15
3.2203,3.8552,15
0.56321,3.4395,24
5.653,3.9005,21
7.995,8.5833,3
10.039,10.289,16
8.3596,10.65,17
7.583,9.0313,22
10.394,3.9108,1
5.1226,4.5158,11
1.3582,2.9156,24
6.0514,9.2693,23
7.9716,6.6592,22
1.1799,3.2091,24
9.7784,1.3081,1
6.0723,-1.6225,14
6.9837,6.922,5
1.4301,4.8884,18
4.521,10.053,17
3.042,4.5836,15
-0.79738,4.7929,18
5.7457,4.959,21
0.37283,3.4738,24
5.9882,0.42077,14
10.452,4.0535,16
3.1257,4.1641,15
10.706,6.5277,16
2.6218,9.7288,13
5.9313,2.009,14
8.2665,9.1065,22
6.4857,10.321,17
8.6929,9.3356,23
2.6471,9.6039,13
2.9588,8.0453,9
6.1195,-1.4967,14
1.5009,2.7648,24
5.9481,0.54586,14
8.4614,10.627,22
10.54,3.7625,16
-0.6592,8.5653,17
3.72,10.244,2
1.5668,4.9204,18
3.0743,4.8744,15
8.8802,7.9651,22
7.4653,9.5671,23
7.702,1.5341,12
7.9885,9.141,23
7.7355,3.0308,4
5.3637,4.8045,21
3.6194,9.5561,17
7.2932,0.67198,19
6.0671,-1.6245,14
0.16424,4.8752,18
8.2961,0.92637,19
11.498,5.2248,16
9.8038,1.598,1
9.9054,8.3668,16
5.1128,6.9472,20
4.1762,-0.32593,24
6.1192,7.4062,20
9.3412,9.6774,16
-0.62461,4.8095,18
6.7436,2.6672,4
6.2849,8.8761,23
9.2752,7.6783,16
8.0111,9.2362,23
2.7692,9.6895,13
1.9274,2.3068,24
5.3085,4.3446,21
5.7798,1.7194,7
5.3672,2.6348,21
10.444,10.483,16
11.052,6.1523,16
5.2671,6.1545,21
2.464,2.1084,24
3.13,4.2758,15
3.4526,9.0947,13
10.347,1.2282,1
8.2643,9.8195,23
2.0775,2.7342,24
7.3776,8.9076,22
5.3531,3.7998,21
5.9561,3.1915,14
3.1566,9.6195,17
10.57,3.9659,1
7.639,9.7373,23
0.86808,4.8972,18
2.1474,9.4102,17
2.1665,4.9196,18
-0.1491,4.8165,18
8.4408,8.2069,3
5.2663,4.217,21
7.3496,9.3675,23
1.3794,4.8764,18
9.171,9.3863,23
5.4803,4.7412,21
4.1718,7.2053,20
0.86624,4.8524,18
10.188,7.1183,16
2.098,1.4691,24
7.4003,0.81274,19
1.3117,3.1189,24
6.0423,0.99275,14
9.6195,8.2966,16
9.7399,0.23316,1
8.7412,9.2913,22
-1.5604,4.7602,18
3.4276,9.1276,13
2.4899,9.8441,13
0.80401,3.394,24
6.033,1.3055,14
0.33917,4.8022,18
3.1473,4.3016,15
-1.1227,4.8005,18
2.1221,1.8133,7
6.0024,0.37211,14
3.1351,4.5536,15
0.67931,4.0891,24
8.2349,8.5917,22
5.532,5.7773,21
5.2057,4.3495,21
6.0486,2.1168,14
0.014916,4.8222,18
7.3241,7.3772,20
7.8997,9.3929,23
5.3738,5.1465,21
5.546,5.3537,21
10.197,7.4172,16
2.4945,9.7988,13
-0.043586,4.7614,18
2.2219,1.1037,24
3.4502,9.6349,2
8.2313,8.9942,23
0.83634,3.9309,24
0.10042,5.0921,24
3.3939,5.5587,6
0.74894,4.8609,18
6.2077,2.698,10
6.0542,1.2042,14
7.9376,9.4662,23
2.4061,9.8746,17
7.0528,5.2746,11
2.8563,1.5505,24
3.0692,4.2389,15
9.9253,8.6795,16
3.2379,4.1223,15
6.1791,9.3346,23
6.0549,-0.065895,14
1.8041,10.453,13
1.654,4.8665,18
8.9144,10.744,16
2.0003,1.4195,24
8.7491,7.8084,20
8.3459,11.532,22
7.5187,0.84945,19
2.4117,9.3073,17
7.9139,11.205,22
1.7512,10.411,13
0.048754,4.878,18
9.5097,9.7496,23
5.2631,9.8351,17
5.7852,9.4186,23
5.4189,4.469,21
5.9708,7.2959,20
7.7062,9.3567,23
-0.25637,4.7727,18
1.2347,4.9157,18
6.4418,7.5765,20
8.8117,0.90229,19
3.2012,3.6172,15
8.6592,1.0655,19
6.9431,8.6342,23
3.5774,9.9038,17
7.4945,0.80927,19
1.633,3.3519,24
0.17646,4.0061,24
9.7789,10.873,16
7.2461,9.3872,23
9.7309,12.062,16
5.2712,4.9979,21
1.7507,10.479,13
0.53585,8.7393,17
4.824,6.0473,21
9.833,9.2891,20
3.3507,9.1279,13
7.654,0.79296,19
8.4897,1.0974,19
0.52552,4.8118,18
6.0594,-1.3067,14
7.4066,9.7628,22
2.2289,2.1233,24
-2.1103,4.6889,18
6.0783,-0.37021,14
-0.57317,4.7601,18
7.2021,10.191,17
2.9335,9.8235,17
5.9379,1.6924,12
3.4046,5.4001,6
10.169,7.9603,20
3.129,3.919,15
8.3519,9.5113,22
5.8178,5.341,21
11.013,8.1947,16
7.5033,8.1292,20
7.7371,8.81,23
3.375,5.8257,6
5.7343,6.5591,20
3.0922,4.0323,15
7.8377,1.0953,19
5.6678,4.7256,21
7.6305,11.443,16
5.9684,8.4253,20
6.6139,2.846,4
6.1441,5.3138,21
8.6893,8.8803,22
-0.18154,1.4559,8
3.4444,9.126,13
0.57834,3.8722,24
1.2013,4.8456,18
9.2251,8.6829,20
3.1267,4.4198,15
5.0395,4.4433,21
3.0773,4.6339,15
5.5307,4.8728,21
7.0434,9.3162,22
2.7242,1.9024,24
8.0331,8.7146,22
1.4569,3.445,8
7.5163,0.99385,19
0.56497,3.7105,24
5.5207,10.71,17
8.531,1.1154,19
5.5078,6.3581,21
3.1251,5.027,15
-2.5926,4.6736,18
6.0055,1.3154,14
0.64297,8.8803,17
0.87984,4.2372,24
1.809,1.2375,24
8.2286,9.5403,23
5.9464,1.4146,14
7.6059,5.7797,22
5.9521,1.8059,14
5.9769,4.231,14
2.0748,10.213,13
6.0239,3.7839,14
2.3484,4.8831,18
9.2676,6.781,22
5.5103,4.8571,21
7.8605,8.4527,20
1.0951,4.8685,18
2.5568,9.8754,13
6.0368,2.5288,14
8.5603,8.2993,20
7.3641,9.4526,23
7.7229,7.9735,20
3.6232,9.8761,17
9.4269,7.8953,16
4.7232,9.6122,17
8.2958,0.99395,19
3.0992,4.5484,15
8.3229,1.0322,19
10.78,9.1443,16
5.9625,0.40432,14
6.0063,9.5253,23
8.2175,1.0386,19
8.1878,0.9914,19
11.234,8.3477,16
3.09,4.9625,15
2.039,10.21,13
8.369,1.098,19
7.5839,9.2657,23
7.1615,10.512,22
8.0135,7.4959,5
7.5535,0.86432,19
3.9329,2.8456,10
5.9545,-2.0296,14
7.4048,8.6587,20
5.0318,4.9408,21
5.9571,1.7974,14
3.3879,5.3772,6
6.9626,9.5653,23
2.6149,9.2491,17
1.9218,10.307,13
7.8981,8.0812,20
8.2846,8.2768,22
2.8967,0.5257,24
1.4734,6.8739,9
8.6493,1.1551,19
0.26695,4.834,18
2.3991,9.8293,13
1.4284,4.8976,18
5.3227,-2.9601,24
9.9128,10.004,16
5.4049,6.5135,21
9.7403,8.3102,16
5.7345,9.9025,17
1.2129,10.892,13
3.1199,4.9973,15
6.1724,7.5991,20
7.3659,0.81153,19
7.0522,10.056,22
2.305,2.0061,24
3.1054,9.3577,13
5.3071,9.4352,23
5.592,4.1872,21
9.0398,1.1652,19
8.5686,9.7105,22
5.9926,1.3562,14
1.1292,4.9063,18
5.8326,3.5837,21
1.0837,4.8613,18
2.9805,9.7386,17
9.123,7.1038,22
7.853,8.2954,20
5.875,2.7614,14
-0.40615,4.7517,18
3.1111,4.4034,15
7.3034,9.6322,23
7.7358,9.0162,23
2.3375,11.845,2
5.2352,9.4824,17
6.7291,9.0229,23
-0.17183,5.3757,24
2.1938,10.053,13
8.5886,0.85357,19
2.5679,9.7667,13
2.7172,9.6376,13
-0.89301,4.7921,18
7.3574,0.72672,19
2.5217,9.6132,17
3.045,5.3037,15
2.9992,9.4139,13
2.3242,10.04,13
7.3383,0.94648,19
-0.066697,9.4244,17
3.0601,1.5378,24
6.2818,6.3631,2
3.3349,2.9216,7
5.2277,7.1402,9
6.0334,-2.0102,14
6.2888,2.8571,4
8.732,0.87747,19
1.5194,10.683,13
5.9769,-2.9599,14
4.0672,9.0653,2
6.0956,2.9806,14
1.8551,10.296,13
3.4151,0.64589,24
7.3945,9.733,23
7.0693,9.1359,22
5.4939,7.5701,20
3.3929,8.9893,13
6.4884,5.3501,11
4.7366,6.7858,20
3.6032,8.2118,9
0.60493,4.8603,18
5.7991,2.7376,10
8.6275,9.5263,16
8.4102,0.85692,19
4.5878,4.1126,21
7.5988,0.81994,19
8.1716,8.5686,3
7.382,7.0899,22
6.0581,-1.2465,14
7.4087,12.863,16
6.0157,0.36227,14
5.9893,-0.23672,14
6.7712,9.8044,22
1.6436,10.488,13
7.8969,8.436,22
2.148,4.928,18
4.5809,7.5525,20
0.94779,11.068,13
-1.219,8.8954,17
3.0972,4.3777,15
1.4688,4.813,18
6.2553,9.928,23
8.0431,9.1648,23
3.0826,4.4952,15
0.67208,4.1122,24
3.0944,3.9732,15
-1.2124,8.6291,17
7.8459,8.7902,3
3.0823,4.3549,15
