@relation MulticlassDataStream

@attribute x1 numeric
@attribute x2 numeric
@attribute y {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}

@data
9.2412,8.1814,14
0.98257,8.5403,10
5.0118,6.119,11
4.8629,3.2037,9
-0.024102,5.7492,10
-1.0472,7.8516,10
-0.21223,7.7936,10
5.8488,4.0117,7
4.4262,8.8425,13
2.0993,5.2507,15
4.8969,8.6997,4
2.8958,8.06,12
5.8518,7.4793,3
4.7824,3.3604,9
2.5009,5.4599,15
9.0067,9.6766,14
5.9606,6.3629,11
9.3188,5.5365,14
2.5302,8.4382,10
-0.51355,10.1,10
1.0606,5.9713,15
6.1266,8.067,12
1.6805,5.7776,15
5.2857,5.5112,11
8.9608,1.97,1
0.83012,9.1284,10
-0.78494,0.49619,2
8.3129,6.948,14
9.0917,9.1626,14
5.8776,11.779,13
1.1988,6.0456,15
3.8555,7.6323,11
1.3209,6.9926,10
8.6324,5.9528,14
9.1138,0.30433,1
11.529,9.0546,16
1.5912,9.0584,10
9.2024,6.3398,8
8.0735,9.968,4
4.0984,7.4142,11
8.7872,8.4507,14
8.8073,4.6494,5
8.8388,8.2753,16
4.1569,7.9941,13
1.6061,6.3476,15
4.6039,9.2074,13
6.021,-2.1496,1
6.1295,4.4567,5
2.8715,3.4671,9
4.0777,8.851,13
5.7191,11.056,13
9.4089,7.139,14
1.8314,8.3876,10
6.1572,8.0549,12
5.0917,6.4524,11
4.9285,2.6344,6
4.0779,8.4619,13
5.0617,3.3401,9
8.4757,6.7288,14
1.4427,0.50524,2
5.4064,2.5395,9
-0.28394,7.5016,15
7.4993,7.8891,16
5.7663,8.0619,12
3.4387,3.217,9
0.42144,5.5246,10
10.574,5.6577,14
5.3735,6.9976,11
4.283,7.8362,13
6.5901,8.0611,12
4.1728,7.9198,13
1.5243,6.8211,15
4.7072,8.0744,12
8.4788,5.3,14
4.8508,7.3736,11
3.7847,2.7594,9
9.6413,6.9097,14
11.691,8.7816,16
8.9168,6.4888,14
3.7718,6.9731,13
6.0795,6.1316,7
-0.145,6.4716,10
8.7151,10.484,8
0.91863,6.4815,15
3.0923,3.4259,9
1.2145,6.2208,15
4.7032,8.0785,12
4.9853,2.1043,9
3.8714,6.3446,11
7.9688,7.9019,16
4.2288,6.7373,11
4.9154,8.0725,12
5.2504,10.133,13
10.511,8.8551,16
4.2033,2.2704,6
4.1861,8.3235,13
4.1723,7.8802,13
4.263,8.054,12
13.51,9.6815,16
4.0976,8.1016,12
4.0802,3.5391,9
8.0619,8.068,12
1.6098,7.3585,4
2.0833,5.3314,15
10.379,5.335,14
-1.1103,7.6657,10
4.275,2.8212,9
1.0412,8.6675,10
4.771,9.1455,13
10.071,8.8915,16
8.9395,8.9993,8
4.7455,8.0772,12
8.7603,8.3374,16
6.0174,8.069,12
1.9562,5.9008,15
4.0123,2.4214,9
5.9157,8.0712,12
-1.4202,7.0141,10
4.7365,2.8258,9
9.6271,8.2966,16
10.568,7.8724,14
4.9397,9.457,13
11.374,8.516,16
0.6802,11.79,10
11.039,8.9446,16
-1.7936,4.0631,10
4.081,6.7861,11
5.4267,3.4483,9
1.8253,5.7929,15
9.2425,4.1517,5
4.7354,4.285,5
0.19311,6.2435,15
1.0618,7.6859,10
0.014912,6.186,10
1.5874,6.4942,10
-1.1137,11.249,10
1.9289,6.2078,15
3.8763,7.6107,13
0.81843,10.34,10
8.4777,8.3459,16
9.2438,5.1994,14
9.4685,7.3646,14
3.0778,9.525,10
2.1131,3.1086,2
8.3356,7.7989,16
5.2979,9.649,13
9.4935,3.8595,14
11.88,8.9432,16
7.8517,7.9151,16
4.9608,9.8923,13
3.4512,3.0919,9
5.1342,8.0577,12
4.4086,3.0603,9
4.9789,3.4352,9
0.61146,6.9503,15
3.1193,5.7142,15
10.162,8.4098,16
6.0884,4.8289,3
6.6296,3.2963,6
5.3661,10.118,13
8.8766,8.3137,16
4.2078,3.2918,9
9.6088,8.0907,16
5.561,8.0438,12
4.8477,9.6896,13
5.1295,10.377,13
2.8545,5.2265,15
1.7181,2.3147,2
5.2835,3.2201,9
7.3334,8.0707,12
5.1321,8.0741,12
6.3609,2.6534,9
7.1795,7.3999,14
4.896,6.3986,11
4.2555,3.4124,9
2.6389,8.0836,12
8.2213,11.179,8
4.7762,7.9538,11
10.018,6.8526,14
-0.56876,6.7337,10
9.0273,8.0424,16
5.7246,2.6688,3
4.8248,2.6679,9
5.106,6.4362,3
6.1712,4.1168,5
5.0423,8.0696,12
9.1355,4.5984,5
3.8633,5.0564,15
3.77,8.5471,11
4.1141,8.0869,13
6.8444,8.0821,12
4.4218,9.1451,13
5.9688,3.1217,9
1.4347,6.7536,15
2.1682,6.4437,10
8.5272,8.0853,12
6.9024,2.3918,6
4.076,7.815,13
5.3944,3.205,9
8.6462,7.1659,14
3.2729,0.60105,2
8.848,4.8686,7
9.4988,8.6557,16
5.8551,8.0829,12
5.3384,4.3444,5
5.4687,9.1425,3
2.2969,4.8651,15
5.1423,1.8267,2
0.75479,11.145,10
0.52876,7.1009,15
5.543,10.296,13
6.6878,8.0792,12
4.2447,7.1249,11
-2.795,2.7262,2
2.8223,2.8001,9
12.062,8.6888,16
3.8362,8.0914,12
7.1671,8.0765,12
3.8594,3.0048,9
2.0449,6.0488,15
5.4445,6.7187,11
4.9015,7.4631,11
5.323,10.278,13
4.3309,8.3136,13
3.9527,7.441,13
10.27,0.71321,1
-0.41187,8.1447,10
7.3878,10.549,4
3.9972,5.8232,11
2.0509,5.0931,15
5.0959,9.8364,13
6.077,3.2383,9
4.5894,8.416,13
5.288,9.222,4
2.8212,4.7866,15
4.0904,7.5651,11
7.4088,4.3243,5
0.59956,7.0691,15
5.0988,2.9781,9
4.5648,8.0847,12
-0.73847,12.94,10
4.4797,9.1389,13
3.9196,7.411,13
5.1204,3.3373,9
4.8516,6.8449,11
7.5592,8.0556,12
7.2374,8.0593,12
4.9275,8.0719,12
5.0395,8.0602,12
9.498,7.2005,14
5.1284,7.8649,11
1.2156,6.6706,15
3.3807,3.049,9
9.358,7.9453,16
4.0741,5.9649,11
3.799,2.6561,9
4.8843,2.7335,9
-0.99059,6.7904,15
6.4556,7.6025,16
4.2502,6.1905,11
1.537,6.2211,15
0.67991,9.2052,10
4.1575,3.3126,9
5.2038,6.8033,11
5.4387,6.689,3
9.9473,7.0645,14
4.0129,8.0889,13
0.49917,6.3953,15
5.4426,10.71,13
5.4004,9.8707,13
3.77,6.7332,11
1.6704,4.5593,15
-0.71986,9.5839,10
7.0432,8.0842,12
8.7893,6.1833,14
5.6683,4.4389,5
2.9906,5.034,15
3.3824,6.9913,13
4.2246,6.357,11
10.853,0.76343,1
10.207,8.4067,16
4.3141,8.9529,13
4.3229,8.0745,12
3.2267,6.4665,13
3.6377,6.3172,11
4.1495,4.1196,15
6.1546,6.6627,11
6.2407,8.0801,12
5.545,6.5252,11
1.8477,3.1837,9
9.0182,8.4524,16
3.7837,3.0621,9
5.0176,6.8307,11
5.9586,8.08,12
5.0792,2.7233,9
0.5297,4.8937,10
11.963,8.8452,16
5.6062,7.0078,3
0.36965,1.9577,2
5.4974,4.5016,5
3.5344,3.0848,9
4.5067,7.395,11
9.2204,8.1329,16
5.677,10.692,13
6.8604,8.0448,12
2.2315,2.1052,6
7.9917,7.5454,14
1.3259,5.2402,15
0.64928,6.8608,10
4.2179,7.861,13
10.834,-0.099823,1
1.8291,5.5481,15
5.1799,2.6095,9
6.1394,8.0547,12
10.433,8.7905,16
11.585,8.5097,16
-1.0658,5.433,10
3.6729,7.7891,11
8.7752,3.9434,5
4.4654,2.8635,9
5.6263,2.7023,9
0.73831,9.8263,10
11.612,8.8043,16
5.4151,6.6232,11
5.8813,8.0658,12
1.8488,6.5832,10
6.9368,0.45663,1
9.5256,6.897,14
4.5052,8.4964,13
3.5011,5.0499,15
3.6798,2.8523,9
4.2619,3.3507,9
6.3535,8.055,12
10.555,10.081,14
2.6797,1.6158,6
4.0512,6.7467,11
1.0884,8.2892,10
2.6116,5.3376,15
4.1125,8.0726,12
5.6079,8.122,11
4.3549,8.0721,12
9.4881,7.0866,14
3.4569,3.455,9
7.9645,8.2561,14
6.4755,8.0765,12
3.908,2.1981,9
6.3653,8.0665,12
2.9514,5.4748,15
-0.26168,8.8659,10
6.5086,8.0775,12
6.0541,8.0613,12
5.8719,8.0561,12
4.567,7.1408,11
4.8126,9.3969,13
10.183,5.753,14
6.0536,6.0458,11
5.8107,8.0716,12
-0.07439,7.4522,10
2.8953,2.673,2
0.0016983,7.0524,15
1.8741,8.6316,10
8.4538,5.4476,14
0.50775,8.8299,10
9.29,8.7574,8
7.2863,10.518,4
3.9609,3.2232,9
4.3695,2.7509,9
1.3977,6.7037,15
2.1885,9.597,10
9.6623,8.7558,14
5.4943,8.0606,12
10.876,8.975,16
4.0154,7.7124,13
4.6258,6.9682,11
6.6956,9.8911,4
1.6851,5.5917,15
9.9044,7.7783,14
2.7598,5.0237,15
3.8113,6.2615,11
2.4466,5.5404,15
8.6124,8.149,16
4.2511,2.7492,9
0.40615,5.7632,15
9.4396,7.7294,14
-0.70858,8.2496,10
3.3336,4.7603,15
4.0033,2.9419,9
9.0651,5.6948,14
4.297,8.0898,13
9.7115,11.879,8
5.0934,2.9352,9
3.2727,2.8685,9
7.0979,8.0601,12
3.1964,5.0411,15
4.8822,6.8392,11
4.8684,6.2994,11
5.8763,8.081,12
2.1004,5.9881,15
10.311,8.3497,16
8.9894,8.453,16
12.614,9.2271,16
3.6034,3.6915,9
8.2845,8.6943,16
-0.15548,7.0098,10
1.8734,9.008,10
-0.78196,7.0239,15
4.0816,8.4371,13
4.2879,2.6782,9
9.015,7.7542,14
2.3387,5.6761,15
11.632,8.839,16
10.203,5.3894,7
5.8464,8.0721,12
9.0295,5.246,14
2.7089,3.129,9
4.1542,8.2823,13
8.5244,8.2195,16
-2.7609,5.8069,2
9.3752,9.071,16
3.216,2.5457,9
3.2593,4.2758,5
7.5468,8.3518,14
6.8727,9.3273,4
4.8922,3.4199,9
8.5031,8.1876,16
1.2071,6.5661,15
7.8396,9.484,14
5.4153,10.88,13
4.6585,2.9978,9
5.7349,10.93,13
3.3788,4.72,15
1.3239,9.8447,10
4.9244,6.7914,11
5.4111,5.7848,3
6.1047,2.4516,9
0.59155,5.9407,10
9.5368,8.4843,16
6.3619,8.0915,12
3.8804,4.9293,15
-0.78679,3.5363,2
0.20889,6.4775,10
2.4891,8.0649,12
4.4711,2.7377,9
8.3145,8.0969,12
4.0482,3.7306,9
2.8465,4.9814,15
9.7429,6.252,14
6.4875,8.065,12
9.2153,6.3239,14
2.4167,5.0435,15
7.6339,8.0835,12
0.32857,10.184,10
6.0885,3.0289,9
9.0444,7.2064,14
4.3089,7.482,11
11.272,8.8067,16
9.4585,5.5392,14
9.2743,7.9661,14
4.277,7.3949,11
11.906,9.307,16
6.3841,5.9401,7
10.402,8.7933,16
8.8519,7.7816,14
9.4479,8.2339,14
5.0273,3.6355,9
4.4814,2.93,9
2.0904,5.2101,15
2.198,10.419,10
2.4702,5.2849,15
5.5273,8.3469,3
7.7165,7.4543,14
5.6321,8.0705,12
6.8893,7.8172,16
5.4598,6.367,11
4.7877,7.7737,11
4.1645,5.8863,11
9.5069,7.2082,14
9.5144,8.1245,16
3.7361,4.9916,15
0.86015,6.5742,15
1.9245,6.0879,15
9.9139,8.888,14
11.273,8.7154,16
5.9457,6.0621,11
1.8173,5.8297,15
8.3892,8.0858,12
4.022,2.5229,9
8.8303,6.8553,14
4.6939,9.0241,13
-0.28331,6.43,15
3.4899,2.972,9
4.3312,6.8809,11
0.75005,6.0431,15
1.8935,6.2799,10
8.2829,6.6634,14
4.1622,7.8361,13
10.305,8.3697,14
6.6344,8.0733,12
1.966,5.1279,10
11.309,8.9221,16
1.157,6.3763,15
9.8431,8.6226,16
10.358,8.4762,16
6.0181,8.0802,12
4.4092,8.9419,13
0.97681,8.9825,10
3.9988,8.3117,11
0.59558,6.6497,10
4.4369,6.0049,11
4.2384,8.9281,13
7.659,4.0651,7
0.28887,6.1923,15
5.523,4.8765,11
4.417,6.1097,11
1.6413,6.163,15
9.0786,7.8464,8
1.964,8.3179,10
0.024663,10.704,10
7.0991,8.0696,12
6.4303,4.444,5
2.112,7.0699,10
7.8635,8.7835,14
8.4473,8.1288,16
5.2077,9.6363,13
4.2965,3.3167,9
3.4613,6.8108,13
3.7901,7.4105,13
5.5057,5.7789,11
0.95701,6.0013,15
4.7301,6.4557,11
4.0066,6.202,11
8.6151,8.2213,16
4.0291,2.7685,9
10.257,8.4921,16
5.3302,9.8836,13
11.085,8.067,12
4.6516,6.2425,11
1.5589,6.2303,15
4.6054,8.9723,13
2.3766,5.4062,15
0.98664,5.9356,15
5.0483,9.0439,4
4.5864,8.4817,13
3.8699,3.3197,9
1.0602,9.199,10
9.6082,3.9328,14
0.63056,6.9914,10
5.439,3.2109,9
1.9567,10.232,10
10.259,4.4365,14
8.5236,7.1264,14
10.091,8.1931,14
7.6708,8.2222,14
0.081694,7.0214,10
3.6748,7.1554,11
8.2515,8.5041,16
8.8412,9.129,8
4.8428,8.0694,12
5.4251,2.6615,9
7.6179,8.0717,12
4.4388,6.338,11
5.1807,7.6153,11
9.3194,8.5044,16
3.6449,8.6611,11
5.8444,6.2492,7
4.927,5.9932,11
3.9905,7.8063,13
5.6943,8.0761,12
8.3095,10.794,14
8.9354,8.2859,14
3.9455,8.0709,12
